support,weight,old_expected_count,systematic_expected_count
4,22,2.6055277341319125,1.9973691504746038
4,23,3.9110822217836239,3.2299047052109762
4,24,5.6183461037270623,4.9444225467615777
4,25,7.6132239597654712,7.0546687544826563
4,26,10.020675591907988,9.7273152826654599
4,27,12.396959445725798,12.45789499151973
4,28,15.229774303036793,15.849668019776326
4,29,17.422459164505852,18.546859987879142
4,30,20.497253519754999,22.519614726998352
4,31,22.059006784165124,24.680491167687631
4,32,25.752453081637395,29.786045975126971
4,33,26.812948648659102,31.680489679450705
4,34,32.308206276694264,39.691355583022897
4,35,33.638335499414545,42.875913912362741
4,36,42.676727473092029,56.789084652031953
4,37,45.921319706058171,65.222480292980862
4,38,61.26969105160201,91.957181725203824
4,39,70.545172470486776,117.45088543952811
4,40,98.734459065319399,175.16408608724001
4,41,125.28370142915284,245.7441923891694
4,42,182.44396495122083,370.63819369393326
4,43,250.05298236540804,529.75559007498168
4,44,364.62622706727353,761.16808448749521
4,45,504.67666585511972,1029.5713464317048
4,46,702.69606878387151,1349.6202689316829
4,47,928.22135610386454,1651.4449563564426
4,48,1196.9850272242954,1913.1054421978758
4,49,1454.6710420264376,2032.7070651518875
4,50,1693.7680300356001,2000.0101977957017
4,51,1838.8962966166603,1765.7653211161512
4,52,1880.0031967086634,1412.0569110722299
4,53,1757.0745470679528,979.20787618923998
4,54,1518.1808246714781,600.54423149484148
4,55,1173.465245782136,306.17580047501968
4,56,825.3788434071015,137.21843914150895
4,57,500.4379429719308,44.864272130801375
4,58,271.94895258998326,12.914278143102019
4,59,121.79283781170066,2.0662063660539016
4,60,50.88192333087607,1.5457931682559438
4,61,14.239400990469735,0
4,62,4.0483791480767701,0
4,63,0.54301294310148307,0
4,64,1.0189390724582039,0
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,5,0,0
5,6,0,0
5,7,0,0
5,8,0,0
5,9,0,0
5,10,0,0
5,11,0,0
5,12,0,0
5,13,0,0
5,14,0,0
5,15,0,0
5,16,2.9946217716200142e-12,0
5,17,6.6908140319711721e-11,0
5,18,8.955880818727843e-10,0
5,19,8.7319557605422465e-09,1.5000339815600167e-10
5,20,6.7785215634554858e-08,3.0863180001639906e-09
5,21,4.393250262872868e-07,3.793204729322393e-08
5,22,2.4505251195880186e-06,3.3796788358824442e-07
