mode,ensemble,projected_state,expected_pair_count,expected_low_tail_contribution,fraction_of_low_tail,max_tail_probability,projected_upper_contribution,projected_slack_factor
support_equal_single_double,original,4:17:9:3,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:2:8:12,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:18:2:9,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:10:5,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:16:2:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:13:1,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:5:13:14,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:15:0:13,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:8:11,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:23:2,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:3:11:18,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:7:15,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:12:12:2,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:13:17:1,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:19:8:4,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:21:1,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:9:5,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:0:14,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:27:3,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:5:9,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:11:9:3,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:12:2:15,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:14:6:12,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:1:18,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:14:11:2,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:8:11:12,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:3:15,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:16:2,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:3:10:9,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:11:1:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:9:19:4,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:10:2:20,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:4:10:17,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:27:1,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:13:2:13,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:2:21,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:15:10:2,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:15:4:8,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:2:18,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:15:12:4,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:7:11:13,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:13:8,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:4:1:25,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:6:18,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:10:8,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:12:5,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:10:14,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:8:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:7:11,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:11:7,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:4:14,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:11:5,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:1:19,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:4:20,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:12:9,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:5:6:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:5:10:6,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:10:13,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:10:9:4,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:15:2,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:8:18:6,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:7:13,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:3:15,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:18:6,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:10:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:5:12,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:2:24:3,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:6:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:1:20:9,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:7:13,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:9:9:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:12:2:11,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:28:4,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:3:17:6,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:13:3:12,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:28:2,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:8:6,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:7:13,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:1:3:18,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:9:10:10,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:8:24,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:1:12,0.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:0:0,0.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:23:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:10:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:6:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:14:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:1:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:20:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:6:23:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:9:5:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:2:27:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:1:27,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:15:11:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:9:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:24:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:3:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:11:17:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:7:9:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:16:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:5:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:1:24,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:8:18:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:25:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:4:4:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:17:1:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:23:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:12:8:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:6:11:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:7:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:5:5:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:15:0:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:18:5:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:3:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:19:7:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:2:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:3:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:21:3:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:21:1:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:2:1:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:4:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:23:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:2:4:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:11:4:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:4:20:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:9:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:10:14:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:15:5:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:2:13:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:18:0:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:13:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:16:10:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:12:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:1:14:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:21:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:0:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:13:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:15:11:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:18:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:15:8:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:6:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:9:11:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:30:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:30:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:3:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:18:2:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:22:0,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:20:5:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:13:2:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:10:0:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:19:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:10:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:0:22,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:5:0:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:6:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:8:5:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:7:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:0:25,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:13:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:8:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:9:5:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:2:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:10:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:2:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:6:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:5:23,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:3:3:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:11:18:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:13:17:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:17:6:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:16:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:7:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:14:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:11:1:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:19:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:1:31,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:20:1:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:1:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:7:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:4:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:1:4:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:20:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:15:4:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:14:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:10:8:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:17:0:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:20:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:5:22:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:18:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:0:1:25,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:8:12:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:18:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:7:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:12:4:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:2:3:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:14:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:10:0:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:8:14:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:27:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:16:9:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:13:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:12:4:14,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:4:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:16:0:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:5:4:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:0:24,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:14:5:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:12:0:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:6:0:23,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:12:0:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:5:6:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:1:7:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:7:3:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:17:1:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:2:18:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:23:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:4:24:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:16:12:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:19:0:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:5:7:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:6:19:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:7:4:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:13:7:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:6:2:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:5:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:18:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:9:0:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:1:18,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:20:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:22:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:0:8:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:18:2:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:25:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:11:10:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:0:5:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:17:12:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:4:10:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:4:9:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:5:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:3:23,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:7:7:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:0:6:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:13:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:11:1:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:3:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:14:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:5:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:9:20:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:3:1:24,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:8:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:5:0:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:8:2:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:10:14:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:17:7:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:19:0:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:17:0:0,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:16:14:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:15:6:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:10:1:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:7:6:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:1:16:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:24:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:11:5:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:8:5:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:18:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:5:19,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:18:0:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:3:7:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:2:28,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:5:9:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:4:21:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:7:9:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:16:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:23:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:0:24,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:17:1:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:13:12,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:4:9,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:7:7,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:10:8:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:11:10:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:24:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:6:15:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:6:23:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:10:9:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:22:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:4:12:6,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:11:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:0:7:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:7:12:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:15:0:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:16:10,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:7:3:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:14:9:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:19:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:15:15:1,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:0:16:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:5:16:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:5:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:6:6:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:9:6:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:2:3:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:0:2:21,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:17:2:8,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:7:11:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:1:1:22,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:20:8:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:13:0:17,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:17:13:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:15:0:15,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:1:17:5,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,7:2:6:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,5:4:24:2,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:3:4:20,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:8:3:13,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:5:11:4,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:11:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,3:4:7:16,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,2:2:5:22,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:4:24:3,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,8:3:4:11,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,4:1:2:29,0.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,original,6:9:0:13,0.16,0.0,0.0,0.0,0.0,0.0
