index,columns
2366,0:1:2:3:5:20:28:48
2367,0:1:2:3:5:20:28:56
2368,0:1:2:3:5:20:29:48
2369,0:1:2:3:5:20:29:57
2370,0:1:2:3:5:20:30:48
2371,0:1:2:3:5:20:30:58
2372,0:1:2:3:5:20:31:48
2373,0:1:2:3:5:20:31:59
2374,0:1:2:3:5:20:32:48
2375,0:1:2:3:5:20:32:60
2376,0:1:2:3:5:20:33:48
2377,0:1:2:3:5:20:33:61
2378,0:1:2:3:5:20:34:48
2379,0:1:2:3:5:20:34:62
2380,0:1:2:3:5:20:35:48
2381,0:1:2:3:5:20:35:63
2382,0:1:2:3:5:20:36:48
2383,0:1:2:3:5:20:37:48
2384,0:1:2:3:5:20:38:48
2385,0:1:2:3:5:20:39:48
2386,0:1:2:3:5:20:40:48
2387,0:1:2:3:5:20:41:48
2388,0:1:2:3:5:20:42:48
2389,0:1:2:3:5:20:43:48
2390,0:1:2:3:5:20:44:48
2391,0:1:2:3:5:20:45:48
2392,0:1:2:3:5:20:46:48
2393,0:1:2:3:5:20:47:48
2394,0:1:2:3:5:20:48:49
2395,0:1:2:3:5:20:48:50
2396,0:1:2:3:5:20:48:51
2397,0:1:2:3:5:20:48:52
2398,0:1:2:3:5:20:48:53
2399,0:1:2:3:5:20:48:54
2400,0:1:2:3:5:20:48:55
2401,0:1:2:3:5:20:48:56
2402,0:1:2:3:5:20:48:57
2403,0:1:2:3:5:20:48:58
2404,0:1:2:3:5:20:48:59
2405,0:1:2:3:5:20:48:60
2406,0:1:2:3:5:20:48:61
2407,0:1:2:3:5:20:48:62
2408,0:1:2:3:5:20:48:63
2409,0:1:2:3:5:21:22:49
2410,0:1:2:3:5:21:22:50
2411,0:1:2:3:5:21:23:49
2412,0:1:2:3:5:21:23:51
2413,0:1:2:3:5:21:24:49
2414,0:1:2:3:5:21:24:52
2415,0:1:2:3:5:21:25:49
2416,0:1:2:3:5:21:25:53
2417,0:1:2:3:5:21:26:49
2418,0:1:2:3:5:21:26:54
2419,0:1:2:3:5:21:27:49
2420,0:1:2:3:5:21:27:55
2421,0:1:2:3:5:21:28:49
2422,0:1:2:3:5:21:28:56
2423,0:1:2:3:5:21:29:49
2424,0:1:2:3:5:21:29:57
2425,0:1:2:3:5:21:30:49
2426,0:1:2:3:5:21:30:58
2427,0:1:2:3:5:21:31:49
2428,0:1:2:3:5:21:31:59
2429,0:1:2:3:5:21:32:49
2430,0:1:2:3:5:21:32:60
2431,0:1:2:3:5:21:33:49
2432,0:1:2:3:5:21:33:61
2433,0:1:2:3:5:21:34:49
2434,0:1:2:3:5:21:34:62
2435,0:1:2:3:5:21:35:49
2436,0:1:2:3:5:21:35:63
2437,0:1:2:3:5:21:36:49
2438,0:1:2:3:5:21:37:49
2439,0:1:2:3:5:21:38:49
2440,0:1:2:3:5:21:39:49
2441,0:1:2:3:5:21:40:49
2442,0:1:2:3:5:21:41:49
2443,0:1:2:3:5:21:42:49
2444,0:1:2:3:5:21:43:49
2445,0:1:2:3:5:21:44:49
2446,0:1:2:3:5:21:45:49
2447,0:1:2:3:5:21:46:49
2448,0:1:2:3:5:21:47:49
2449,0:1:2:3:5:21:48:49
2450,0:1:2:3:5:21:49:50
2451,0:1:2:3:5:21:49:51
2452,0:1:2:3:5:21:49:52
2453,0:1:2:3:5:21:49:53
2454,0:1:2:3:5:21:49:54
2455,0:1:2:3:5:21:49:55
2456,0:1:2:3:5:21:49:56
2457,0:1:2:3:5:21:49:57
2458,0:1:2:3:5:21:49:58
2459,0:1:2:3:5:21:49:59
2460,0:1:2:3:5:21:49:60
2461,0:1:2:3:5:21:49:61
2462,0:1:2:3:5:21:49:62
2463,0:1:2:3:5:21:49:63
2464,0:1:2:3:5:22:23:50
2465,0:1:2:3:5:22:23:51
2466,0:1:2:3:5:22:24:50
2467,0:1:2:3:5:22:24:52
2468,0:1:2:3:5:22:25:50
2469,0:1:2:3:5:22:25:53
2470,0:1:2:3:5:22:26:50
2471,0:1:2:3:5:22:26:54
2472,0:1:2:3:5:22:27:50
2473,0:1:2:3:5:22:27:55
2474,0:1:2:3:5:22:28:50
2475,0:1:2:3:5:22:28:56
2476,0:1:2:3:5:22:29:50
2477,0:1:2:3:5:22:29:57
2478,0:1:2:3:5:22:30:50
2479,0:1:2:3:5:22:30:58
2480,0:1:2:3:5:22:31:50
2481,0:1:2:3:5:22:31:59
2482,0:1:2:3:5:22:32:50
2483,0:1:2:3:5:22:32:60
2484,0:1:2:3:5:22:33:50
2485,0:1:2:3:5:22:33:61
2486,0:1:2:3:5:22:34:50
2487,0:1:2:3:5:22:34:62
2488,0:1:2:3:5:22:35:50
2489,0:1:2:3:5:22:35:63
2490,0:1:2:3:5:22:36:50
2491,0:1:2:3:5:22:37:50
2492,0:1:2:3:5:22:38:50
2493,0:1:2:3:5:22:39:50
2494,0:1:2:3:5:22:40:50
2495,0:1:2:3:5:22:41:50
2496,0:1:2:3:5:22:42:50
2497,0:1:2:3:5:22:43:50
2498,0:1:2:3:5:22:44:50
2499,0:1:2:3:5:22:45:50
2500,0:1:2:3:5:22:46:50
2501,0:1:2:3:5:22:47:50
2502,0:1:2:3:5:22:48:50
2503,0:1:2:3:5:22:49:50
2504,0:1:2:3:5:22:50:51
2505,0:1:2:3:5:22:50:52
2506,0:1:2:3:5:22:50:53
2507,0:1:2:3:5:22:50:54
2508,0:1:2:3:5:22:50:55
2509,0:1:2:3:5:22:50:56
2510,0:1:2:3:5:22:50:57
2511,0:1:2:3:5:22:50:58
2512,0:1:2:3:5:22:50:59
2513,0:1:2:3:5:22:50:60
2514,0:1:2:3:5:22:50:61
2515,0:1:2:3:5:22:50:62
2516,0:1:2:3:5:22:50:63
2517,0:1:2:3:5:23:24:51
2518,0:1:2:3:5:23:24:52
2519,0:1:2:3:5:23:25:51
2520,0:1:2:3:5:23:25:53
2521,0:1:2:3:5:23:26:51
2522,0:1:2:3:5:23:26:54
2523,0:1:2:3:5:23:27:51
2524,0:1:2:3:5:23:27:55
2525,0:1:2:3:5:23:28:51
2526,0:1:2:3:5:23:28:56
2527,0:1:2:3:5:23:29:51
2528,0:1:2:3:5:23:29:57
2529,0:1:2:3:5:23:30:51
2530,0:1:2:3:5:23:30:58
2531,0:1:2:3:5:23:31:51
2532,0:1:2:3:5:23:31:59
2533,0:1:2:3:5:23:32:51
2534,0:1:2:3:5:23:32:60
2535,0:1:2:3:5:23:33:51
2536,0:1:2:3:5:23:33:61
2537,0:1:2:3:5:23:34:51
2538,0:1:2:3:5:23:34:62
2539,0:1:2:3:5:23:35:51
2540,0:1:2:3:5:23:35:63
2541,0:1:2:3:5:23:36:51
2542,0:1:2:3:5:23:37:51
2543,0:1:2:3:5:23:38:51
2544,0:1:2:3:5:23:39:51
2545,0:1:2:3:5:23:40:51
2546,0:1:2:3:5:23:41:51
2547,0:1:2:3:5:23:42:51
2548,0:1:2:3:5:23:43:51
2549,0:1:2:3:5:23:44:51
2550,0:1:2:3:5:23:45:51
2551,0:1:2:3:5:23:46:51
2552,0:1:2:3:5:23:47:51
2553,0:1:2:3:5:23:48:51
2554,0:1:2:3:5:23:49:51
2555,0:1:2:3:5:23:50:51
2556,0:1:2:3:5:23:51:52
2557,0:1:2:3:5:23:51:53
2558,0:1:2:3:5:23:51:54
2559,0:1:2:3:5:23:51:55
2560,0:1:2:3:5:23:51:56
2561,0:1:2:3:5:23:51:57
2562,0:1:2:3:5:23:51:58
2563,0:1:2:3:5:23:51:59
2564,0:1:2:3:5:23:51:60
2565,0:1:2:3:5:23:51:61
2566,0:1:2:3:5:23:51:62
2567,0:1:2:3:5:23:51:63
2568,0:1:2:3:5:24:25:52
2569,0:1:2:3:5:24:25:53
2570,0:1:2:3:5:24:26:52
2571,0:1:2:3:5:24:26:54
2572,0:1:2:3:5:24:27:52
2573,0:1:2:3:5:24:27:55
2574,0:1:2:3:5:24:28:52
2575,0:1:2:3:5:24:28:56
2576,0:1:2:3:5:24:29:52
2577,0:1:2:3:5:24:29:57
2578,0:1:2:3:5:24:30:52
2579,0:1:2:3:5:24:30:58
2580,0:1:2:3:5:24:31:52
2581,0:1:2:3:5:24:31:59
2582,0:1:2:3:5:24:32:52
2583,0:1:2:3:5:24:32:60
2584,0:1:2:3:5:24:33:52
2585,0:1:2:3:5:24:33:61
2586,0:1:2:3:5:24:34:52
2587,0:1:2:3:5:24:34:62
2588,0:1:2:3:5:24:35:52
2589,0:1:2:3:5:24:35:63
2590,0:1:2:3:5:24:36:52
2591,0:1:2:3:5:24:37:52
2592,0:1:2:3:5:24:38:52
2593,0:1:2:3:5:24:39:52
2594,0:1:2:3:5:24:40:52
2595,0:1:2:3:5:24:41:52
2596,0:1:2:3:5:24:42:52
2597,0:1:2:3:5:24:43:52
2598,0:1:2:3:5:24:44:52
2599,0:1:2:3:5:24:45:52
2600,0:1:2:3:5:24:46:52
2601,0:1:2:3:5:24:47:52
2602,0:1:2:3:5:24:48:52
2603,0:1:2:3:5:24:49:52
2604,0:1:2:3:5:24:50:52
2605,0:1:2:3:5:24:51:52
2606,0:1:2:3:5:24:52:53
2607,0:1:2:3:5:24:52:54
2608,0:1:2:3:5:24:52:55
2609,0:1:2:3:5:24:52:56
2610,0:1:2:3:5:24:52:57
2611,0:1:2:3:5:24:52:58
2612,0:1:2:3:5:24:52:59
2613,0:1:2:3:5:24:52:60
2614,0:1:2:3:5:24:52:61
2615,0:1:2:3:5:24:52:62
2616,0:1:2:3:5:24:52:63
2617,0:1:2:3:5:25:26:53
2618,0:1:2:3:5:25:26:54
2619,0:1:2:3:5:25:27:53
2620,0:1:2:3:5:25:27:55
2621,0:1:2:3:5:25:28:53
2622,0:1:2:3:5:25:28:56
2623,0:1:2:3:5:25:29:53
2624,0:1:2:3:5:25:29:57
2625,0:1:2:3:5:25:30:53
2626,0:1:2:3:5:25:30:58
2627,0:1:2:3:5:25:31:53
2628,0:1:2:3:5:25:31:59
2629,0:1:2:3:5:25:32:53
2630,0:1:2:3:5:25:32:60
2631,0:1:2:3:5:25:33:53
2632,0:1:2:3:5:25:33:61
2633,0:1:2:3:5:25:34:53
2634,0:1:2:3:5:25:34:62
2635,0:1:2:3:5:25:35:53
2636,0:1:2:3:5:25:35:63
2637,0:1:2:3:5:25:36:53
2638,0:1:2:3:5:25:37:53
2639,0:1:2:3:5:25:38:53
2640,0:1:2:3:5:25:39:53
2641,0:1:2:3:5:25:40:53
2642,0:1:2:3:5:25:41:53
2643,0:1:2:3:5:25:42:53
2644,0:1:2:3:5:25:43:53
2645,0:1:2:3:5:25:44:53
2646,0:1:2:3:5:25:45:53
2647,0:1:2:3:5:25:46:53
2648,0:1:2:3:5:25:47:53
2649,0:1:2:3:5:25:48:53
2650,0:1:2:3:5:25:49:53
2651,0:1:2:3:5:25:50:53
2652,0:1:2:3:5:25:51:53
2653,0:1:2:3:5:25:52:53
2654,0:1:2:3:5:25:53:54
2655,0:1:2:3:5:25:53:55
2656,0:1:2:3:5:25:53:56
2657,0:1:2:3:5:25:53:57
2658,0:1:2:3:5:25:53:58
2659,0:1:2:3:5:25:53:59
2660,0:1:2:3:5:25:53:60
2661,0:1:2:3:5:25:53:61
2662,0:1:2:3:5:25:53:62
2663,0:1:2:3:5:25:53:63
2664,0:1:2:3:5:26:27:54
2665,0:1:2:3:5:26:27:55
2666,0:1:2:3:5:26:28:54
2667,0:1:2:3:5:26:28:56
2668,0:1:2:3:5:26:29:54
2669,0:1:2:3:5:26:29:57
2670,0:1:2:3:5:26:30:54
2671,0:1:2:3:5:26:30:58
2672,0:1:2:3:5:26:31:54
2673,0:1:2:3:5:26:31:59
2674,0:1:2:3:5:26:32:54
2675,0:1:2:3:5:26:32:60
2676,0:1:2:3:5:26:33:54
2677,0:1:2:3:5:26:33:61
2678,0:1:2:3:5:26:34:54
2679,0:1:2:3:5:26:34:62
2680,0:1:2:3:5:26:35:54
2681,0:1:2:3:5:26:35:63
2682,0:1:2:3:5:26:36:54
2683,0:1:2:3:5:26:37:54
2684,0:1:2:3:5:26:38:54
2685,0:1:2:3:5:26:39:54
2686,0:1:2:3:5:26:40:54
2687,0:1:2:3:5:26:41:54
2688,0:1:2:3:5:26:42:54
2689,0:1:2:3:5:26:43:54
2690,0:1:2:3:5:26:44:54
2691,0:1:2:3:5:26:45:54
2692,0:1:2:3:5:26:46:54
2693,0:1:2:3:5:26:47:54
2694,0:1:2:3:5:26:48:54
2695,0:1:2:3:5:26:49:54
2696,0:1:2:3:5:26:50:54
2697,0:1:2:3:5:26:51:54
2698,0:1:2:3:5:26:52:54
2699,0:1:2:3:5:26:53:54
2700,0:1:2:3:5:26:54:55
2701,0:1:2:3:5:26:54:56
2702,0:1:2:3:5:26:54:57
2703,0:1:2:3:5:26:54:58
2704,0:1:2:3:5:26:54:59
2705,0:1:2:3:5:26:54:60
2706,0:1:2:3:5:26:54:61
2707,0:1:2:3:5:26:54:62
2708,0:1:2:3:5:26:54:63
2709,0:1:2:3:5:27:28:55
2710,0:1:2:3:5:27:28:56
2711,0:1:2:3:5:27:29:55
2712,0:1:2:3:5:27:29:57
2713,0:1:2:3:5:27:30:55
2714,0:1:2:3:5:27:30:58
2715,0:1:2:3:5:27:31:55
2716,0:1:2:3:5:27:31:59
2717,0:1:2:3:5:27:32:55
2718,0:1:2:3:5:27:32:60
2719,0:1:2:3:5:27:33:55
2720,0:1:2:3:5:27:33:61
2721,0:1:2:3:5:27:34:55
2722,0:1:2:3:5:27:34:62
2723,0:1:2:3:5:27:35:55
2724,0:1:2:3:5:27:35:63
2725,0:1:2:3:5:27:36:55
2726,0:1:2:3:5:27:37:55
2727,0:1:2:3:5:27:38:55
2728,0:1:2:3:5:27:39:55
2729,0:1:2:3:5:27:40:55
2730,0:1:2:3:5:27:41:55
2731,0:1:2:3:5:27:42:55
2732,0:1:2:3:5:27:43:55
2733,0:1:2:3:5:27:44:55
2734,0:1:2:3:5:27:45:55
2735,0:1:2:3:5:27:46:55
2736,0:1:2:3:5:27:47:55
2737,0:1:2:3:5:27:48:55
2738,0:1:2:3:5:27:49:55
2739,0:1:2:3:5:27:50:55
2740,0:1:2:3:5:27:51:55
2741,0:1:2:3:5:27:52:55
2742,0:1:2:3:5:27:53:55
2743,0:1:2:3:5:27:54:55
2744,0:1:2:3:5:27:55:56
2745,0:1:2:3:5:27:55:57
2746,0:1:2:3:5:27:55:58
2747,0:1:2:3:5:27:55:59
2748,0:1:2:3:5:27:55:60
2749,0:1:2:3:5:27:55:61
2750,0:1:2:3:5:27:55:62
2751,0:1:2:3:5:27:55:63
2752,0:1:2:3:5:28:29:56
2753,0:1:2:3:5:28:29:57
2754,0:1:2:3:5:28:30:56
2755,0:1:2:3:5:28:30:58
2756,0:1:2:3:5:28:31:56
2757,0:1:2:3:5:28:31:59
2758,0:1:2:3:5:28:32:56
2759,0:1:2:3:5:28:32:60
2760,0:1:2:3:5:28:33:56
2761,0:1:2:3:5:28:33:61
2762,0:1:2:3:5:28:34:56
2763,0:1:2:3:5:28:34:62
2764,0:1:2:3:5:28:35:56
2765,0:1:2:3:5:28:35:63
2766,0:1:2:3:5:28:36:56
2767,0:1:2:3:5:28:37:56
2768,0:1:2:3:5:28:38:56
2769,0:1:2:3:5:28:39:56
2770,0:1:2:3:5:28:40:56
2771,0:1:2:3:5:28:41:56
2772,0:1:2:3:5:28:42:56
2773,0:1:2:3:5:28:43:56
2774,0:1:2:3:5:28:44:56
2775,0:1:2:3:5:28:45:56
2776,0:1:2:3:5:28:46:56
2777,0:1:2:3:5:28:47:56
2778,0:1:2:3:5:28:48:56
2779,0:1:2:3:5:28:49:56
2780,0:1:2:3:5:28:50:56
2781,0:1:2:3:5:28:51:56
2782,0:1:2:3:5:28:52:56
2783,0:1:2:3:5:28:53:56
2784,0:1:2:3:5:28:54:56
2785,0:1:2:3:5:28:55:56
2786,0:1:2:3:5:28:56:57
2787,0:1:2:3:5:28:56:58
2788,0:1:2:3:5:28:56:59
2789,0:1:2:3:5:28:56:60
2790,0:1:2:3:5:28:56:61
2791,0:1:2:3:5:28:56:62
2792,0:1:2:3:5:28:56:63
2793,0:1:2:3:5:29:30:57
2794,0:1:2:3:5:29:30:58
2795,0:1:2:3:5:29:31:33
2796,0:1:2:3:5:29:31:57
2797,0:1:2:3:5:29:31:59
2798,0:1:2:3:5:29:31:61
2799,0:1:2:3:5:29:32:57
2800,0:1:2:3:5:29:32:60
2801,0:1:2:3:5:29:33:57
2802,0:1:2:3:5:29:33:59
2803,0:1:2:3:5:29:33:61
2804,0:1:2:3:5:29:34:57
2805,0:1:2:3:5:29:34:62
2806,0:1:2:3:5:29:35:57
2807,0:1:2:3:5:29:35:63
2808,0:1:2:3:5:29:36:57
2809,0:1:2:3:5:29:37:57
2810,0:1:2:3:5:29:38:57
2811,0:1:2:3:5:29:39:57
2812,0:1:2:3:5:29:40:57
2813,0:1:2:3:5:29:41:57
2814,0:1:2:3:5:29:42:57
2815,0:1:2:3:5:29:43:57
2816,0:1:2:3:5:29:44:57
2817,0:1:2:3:5:29:45:57
2818,0:1:2:3:5:29:46:57
2819,0:1:2:3:5:29:47:57
2820,0:1:2:3:5:29:48:57
2821,0:1:2:3:5:29:49:57
2822,0:1:2:3:5:29:50:57
2823,0:1:2:3:5:29:51:57
2824,0:1:2:3:5:29:52:57
2825,0:1:2:3:5:29:53:57
2826,0:1:2:3:5:29:54:57
2827,0:1:2:3:5:29:55:57
2828,0:1:2:3:5:29:56:57
2829,0:1:2:3:5:29:57:58
2830,0:1:2:3:5:29:57:59
2831,0:1:2:3:5:29:57:60
2832,0:1:2:3:5:29:57:61
2833,0:1:2:3:5:29:57:62
2834,0:1:2:3:5:29:57:63
2835,0:1:2:3:5:29:59:61
2836,0:1:2:3:5:30:31:58
2837,0:1:2:3:5:30:31:59
2838,0:1:2:3:5:30:32:58
2839,0:1:2:3:5:30:32:60
2840,0:1:2:3:5:30:33:58
2841,0:1:2:3:5:30:33:61
2842,0:1:2:3:5:30:34:58
2843,0:1:2:3:5:30:34:62
2844,0:1:2:3:5:30:35:58
2845,0:1:2:3:5:30:35:63
2846,0:1:2:3:5:30:36:58
2847,0:1:2:3:5:30:37:58
2848,0:1:2:3:5:30:38:58
2849,0:1:2:3:5:30:39:58
2850,0:1:2:3:5:30:40:58
2851,0:1:2:3:5:30:41:58
2852,0:1:2:3:5:30:42:58
2853,0:1:2:3:5:30:43:58
2854,0:1:2:3:5:30:44:58
2855,0:1:2:3:5:30:45:58
2856,0:1:2:3:5:30:46:58
2857,0:1:2:3:5:30:47:58
2858,0:1:2:3:5:30:48:58
2859,0:1:2:3:5:30:49:58
2860,0:1:2:3:5:30:50:58
2861,0:1:2:3:5:30:51:58
2862,0:1:2:3:5:30:52:58
2863,0:1:2:3:5:30:53:58
2864,0:1:2:3:5:30:54:58
2865,0:1:2:3:5:30:55:58
2866,0:1:2:3:5:30:56:58
2867,0:1:2:3:5:30:57:58
2868,0:1:2:3:5:30:58:59
2869,0:1:2:3:5:30:58:60
2870,0:1:2:3:5:30:58:61
2871,0:1:2:3:5:30:58:62
2872,0:1:2:3:5:30:58:63
2873,0:1:2:3:5:31:32:59
2874,0:1:2:3:5:31:32:60
2875,0:1:2:3:5:31:33:57
2876,0:1:2:3:5:31:33:59
2877,0:1:2:3:5:31:33:61
2878,0:1:2:3:5:31:34:59
2879,0:1:2:3:5:31:34:62
2880,0:1:2:3:5:31:35:59
2881,0:1:2:3:5:31:35:63
2882,0:1:2:3:5:31:36:59
2883,0:1:2:3:5:31:37:59
2884,0:1:2:3:5:31:38:59
2885,0:1:2:3:5:31:39:59
2886,0:1:2:3:5:31:40:59
2887,0:1:2:3:5:31:41:59
2888,0:1:2:3:5:31:42:59
2889,0:1:2:3:5:31:43:59
2890,0:1:2:3:5:31:44:59
2891,0:1:2:3:5:31:45:59
2892,0:1:2:3:5:31:46:59
2893,0:1:2:3:5:31:47:59
2894,0:1:2:3:5:31:48:59
2895,0:1:2:3:5:31:49:59
2896,0:1:2:3:5:31:50:59
2897,0:1:2:3:5:31:51:59
2898,0:1:2:3:5:31:52:59
2899,0:1:2:3:5:31:53:59
2900,0:1:2:3:5:31:54:59
2901,0:1:2:3:5:31:55:59
2902,0:1:2:3:5:31:56:59
2903,0:1:2:3:5:31:57:59
2904,0:1:2:3:5:31:57:61
2905,0:1:2:3:5:31:58:59
2906,0:1:2:3:5:31:59:60
2907,0:1:2:3:5:31:59:61
2908,0:1:2:3:5:31:59:62
2909,0:1:2:3:5:31:59:63
2910,0:1:2:3:5:32:33:60
2911,0:1:2:3:5:32:33:61
2912,0:1:2:3:5:32:34:60
2913,0:1:2:3:5:32:34:62
2914,0:1:2:3:5:32:35:60
2915,0:1:2:3:5:32:35:63
2916,0:1:2:3:5:32:36:60
2917,0:1:2:3:5:32:37:60
2918,0:1:2:3:5:32:38:60
2919,0:1:2:3:5:32:39:60
2920,0:1:2:3:5:32:40:60
2921,0:1:2:3:5:32:41:60
2922,0:1:2:3:5:32:42:60
2923,0:1:2:3:5:32:43:60
2924,0:1:2:3:5:32:44:60
2925,0:1:2:3:5:32:45:60
2926,0:1:2:3:5:32:46:60
2927,0:1:2:3:5:32:47:60
2928,0:1:2:3:5:32:48:60
2929,0:1:2:3:5:32:49:60
2930,0:1:2:3:5:32:50:60
2931,0:1:2:3:5:32:51:60
2932,0:1:2:3:5:32:52:60
2933,0:1:2:3:5:32:53:60
2934,0:1:2:3:5:32:54:60
2935,0:1:2:3:5:32:55:60
2936,0:1:2:3:5:32:56:60
2937,0:1:2:3:5:32:57:60
2938,0:1:2:3:5:32:58:60
2939,0:1:2:3:5:32:59:60
2940,0:1:2:3:5:32:60:61
2941,0:1:2:3:5:32:60:62
2942,0:1:2:3:5:32:60:63
2943,0:1:2:3:5:33:34:61
2944,0:1:2:3:5:33:34:62
2945,0:1:2:3:5:33:35:61
2946,0:1:2:3:5:33:35:63
2947,0:1:2:3:5:33:36:61
2948,0:1:2:3:5:33:37:61
2949,0:1:2:3:5:33:38:61
2950,0:1:2:3:5:33:39:61
2951,0:1:2:3:5:33:40:61
2952,0:1:2:3:5:33:41:61
2953,0:1:2:3:5:33:42:61
2954,0:1:2:3:5:33:43:61
2955,0:1:2:3:5:33:44:61
2956,0:1:2:3:5:33:45:61
2957,0:1:2:3:5:33:46:61
2958,0:1:2:3:5:33:47:61
2959,0:1:2:3:5:33:48:61
2960,0:1:2:3:5:33:49:61
2961,0:1:2:3:5:33:50:61
2962,0:1:2:3:5:33:51:61
2963,0:1:2:3:5:33:52:61
2964,0:1:2:3:5:33:53:61
2965,0:1:2:3:5:33:54:61
2966,0:1:2:3:5:33:55:61
2967,0:1:2:3:5:33:56:61
2968,0:1:2:3:5:33:57:59
2969,0:1:2:3:5:33:57:61
2970,0:1:2:3:5:33:58:61
2971,0:1:2:3:5:33:59:61
2972,0:1:2:3:5:33:60:61
2973,0:1:2:3:5:33:61:62
2974,0:1:2:3:5:33:61:63
2975,0:1:2:3:5:34:35:62
2976,0:1:2:3:5:34:35:63
2977,0:1:2:3:5:34:36:62
2978,0:1:2:3:5:34:37:62
2979,0:1:2:3:5:34:38:62
2980,0:1:2:3:5:34:39:62
2981,0:1:2:3:5:34:40:62
2982,0:1:2:3:5:34:41:62
2983,0:1:2:3:5:34:42:62
2984,0:1:2:3:5:34:43:62
2985,0:1:2:3:5:34:44:62
2986,0:1:2:3:5:34:45:62
2987,0:1:2:3:5:34:46:62
2988,0:1:2:3:5:34:47:62
2989,0:1:2:3:5:34:48:62
2990,0:1:2:3:5:34:49:62
2991,0:1:2:3:5:34:50:62
2992,0:1:2:3:5:34:51:62
2993,0:1:2:3:5:34:52:62
2994,0:1:2:3:5:34:53:62
2995,0:1:2:3:5:34:54:62
2996,0:1:2:3:5:34:55:62
2997,0:1:2:3:5:34:56:62
2998,0:1:2:3:5:34:57:62
2999,0:1:2:3:5:34:58:62
3000,0:1:2:3:5:34:59:62
3001,0:1:2:3:5:34:60:62
3002,0:1:2:3:5:34:61:62
3003,0:1:2:3:5:34:62:63
3004,0:1:2:3:5:35:36:63
3005,0:1:2:3:5:35:37:63
3006,0:1:2:3:5:35:38:63
3007,0:1:2:3:5:35:39:63
3008,0:1:2:3:5:35:40:63
3009,0:1:2:3:5:35:41:63
3010,0:1:2:3:5:35:42:63
3011,0:1:2:3:5:35:43:63
3012,0:1:2:3:5:35:44:63
3013,0:1:2:3:5:35:45:63
3014,0:1:2:3:5:35:46:63
3015,0:1:2:3:5:35:47:63
3016,0:1:2:3:5:35:48:63
3017,0:1:2:3:5:35:49:63
3018,0:1:2:3:5:35:50:63
3019,0:1:2:3:5:35:51:63
3020,0:1:2:3:5:35:52:63
3021,0:1:2:3:5:35:53:63
3022,0:1:2:3:5:35:54:63
3023,0:1:2:3:5:35:55:63
3024,0:1:2:3:5:35:56:63
3025,0:1:2:3:5:35:57:63
3026,0:1:2:3:5:35:58:63
3027,0:1:2:3:5:35:59:63
3028,0:1:2:3:5:35:60:63
3029,0:1:2:3:5:35:61:63
3030,0:1:2:3:5:35:62:63
3031,0:1:2:3:5:57:59:61
3032,0:1:2:3:6:8:9:36
3033,0:1:2:3:6:8:9:37
3034,0:1:2:3:6:8:10:36
3035,0:1:2:3:6:8:10:38
3036,0:1:2:3:6:8:11:36
3037,0:1:2:3:6:8:11:39
3038,0:1:2:3:6:8:12:36
3039,0:1:2:3:6:8:12:40
3040,0:1:2:3:6:8:13:36
3041,0:1:2:3:6:8:13:41
3042,0:1:2:3:6:8:14:36
3043,0:1:2:3:6:8:14:42
3044,0:1:2:3:6:8:15:36
3045,0:1:2:3:6:8:15:43
3046,0:1:2:3:6:8:16:36
3047,0:1:2:3:6:8:16:44
3048,0:1:2:3:6:8:17:36
3049,0:1:2:3:6:8:17:45
3050,0:1:2:3:6:8:18:36
3051,0:1:2:3:6:8:18:46
3052,0:1:2:3:6:8:19:36
3053,0:1:2:3:6:8:19:47
3054,0:1:2:3:6:8:20:36
3055,0:1:2:3:6:8:20:48
3056,0:1:2:3:6:8:21:36
3057,0:1:2:3:6:8:21:49
3058,0:1:2:3:6:8:22:36
3059,0:1:2:3:6:8:22:50
3060,0:1:2:3:6:8:23:36
3061,0:1:2:3:6:8:23:51
3062,0:1:2:3:6:8:24:36
3063,0:1:2:3:6:8:24:52
3064,0:1:2:3:6:8:25:36
3065,0:1:2:3:6:8:25:53
3066,0:1:2:3:6:8:26:36
3067,0:1:2:3:6:8:26:54
3068,0:1:2:3:6:8:27:36
3069,0:1:2:3:6:8:27:55
3070,0:1:2:3:6:8:28:36
3071,0:1:2:3:6:8:28:56
3072,0:1:2:3:6:8:29:36
3073,0:1:2:3:6:8:29:57
3074,0:1:2:3:6:8:30:36
3075,0:1:2:3:6:8:30:58
3076,0:1:2:3:6:8:31:36
3077,0:1:2:3:6:8:31:59
3078,0:1:2:3:6:8:32:36
3079,0:1:2:3:6:8:32:60
3080,0:1:2:3:6:8:33:36
3081,0:1:2:3:6:8:33:61
3082,0:1:2:3:6:8:34:36
3083,0:1:2:3:6:8:34:62
3084,0:1:2:3:6:8:35:36
3085,0:1:2:3:6:8:35:63
3086,0:1:2:3:6:8:36:37
3087,0:1:2:3:6:8:36:38
3088,0:1:2:3:6:8:36:39
3089,0:1:2:3:6:8:36:40
3090,0:1:2:3:6:8:36:41
3091,0:1:2:3:6:8:36:42
3092,0:1:2:3:6:8:36:43
3093,0:1:2:3:6:8:36:44
3094,0:1:2:3:6:8:36:45
3095,0:1:2:3:6:8:36:46
3096,0:1:2:3:6:8:36:47
3097,0:1:2:3:6:8:36:48
3098,0:1:2:3:6:8:36:49
3099,0:1:2:3:6:8:36:50
3100,0:1:2:3:6:8:36:51
3101,0:1:2:3:6:8:36:52
