index,columns
1378,0:1:2:3:7:19:22:47:50
1379,0:1:2:3:7:19:23:47:51
1380,0:1:2:3:7:19:24:47:52
1381,0:1:2:3:7:19:25:47:53
1382,0:1:2:3:7:19:26:47:54
1383,0:1:2:3:7:19:27:47:55
1384,0:1:2:3:7:19:28:47:56
1385,0:1:2:3:7:19:29:47:57
1386,0:1:2:3:7:19:30:47:58
1387,0:1:2:3:7:19:31:47:59
1388,0:1:2:3:7:19:32:47:60
1389,0:1:2:3:7:19:33:47:61
1390,0:1:2:3:7:19:34:47:62
1391,0:1:2:3:7:19:35:47:63
1392,0:1:2:3:7:20:21:48:49
1393,0:1:2:3:7:20:22:48:50
1394,0:1:2:3:7:20:23:48:51
1395,0:1:2:3:7:20:24:48:52
1396,0:1:2:3:7:20:25:48:53
1397,0:1:2:3:7:20:26:48:54
1398,0:1:2:3:7:20:27:48:55
1399,0:1:2:3:7:20:28:48:56
1400,0:1:2:3:7:20:29:48:57
1401,0:1:2:3:7:20:30:48:58
1402,0:1:2:3:7:20:31:48:59
1403,0:1:2:3:7:20:32:48:60
1404,0:1:2:3:7:20:33:48:61
1405,0:1:2:3:7:20:34:48:62
1406,0:1:2:3:7:20:35:48:63
1407,0:1:2:3:7:21:22:49:50
1408,0:1:2:3:7:21:23:49:51
1409,0:1:2:3:7:21:24:49:52
1410,0:1:2:3:7:21:25:49:53
1411,0:1:2:3:7:21:26:49:54
1412,0:1:2:3:7:21:27:49:55
1413,0:1:2:3:7:21:28:49:56
1414,0:1:2:3:7:21:29:49:57
1415,0:1:2:3:7:21:30:49:58
1416,0:1:2:3:7:21:31:49:59
1417,0:1:2:3:7:21:32:49:60
1418,0:1:2:3:7:21:33:49:61
1419,0:1:2:3:7:21:34:49:62
1420,0:1:2:3:7:21:35:49:63
1421,0:1:2:3:7:22:23:50:51
1422,0:1:2:3:7:22:24:50:52
1423,0:1:2:3:7:22:25:50:53
1424,0:1:2:3:7:22:26:50:54
1425,0:1:2:3:7:22:27:50:55
1426,0:1:2:3:7:22:28:50:56
1427,0:1:2:3:7:22:29:50:57
1428,0:1:2:3:7:22:30:50:58
1429,0:1:2:3:7:22:31:50:59
1430,0:1:2:3:7:22:32:50:60
1431,0:1:2:3:7:22:33:50:61
1432,0:1:2:3:7:22:34:50:62
1433,0:1:2:3:7:22:35:50:63
1434,0:1:2:3:7:23:24:51:52
1435,0:1:2:3:7:23:25:51:53
1436,0:1:2:3:7:23:26:51:54
1437,0:1:2:3:7:23:27:51:55
1438,0:1:2:3:7:23:28:51:56
1439,0:1:2:3:7:23:29:51:57
1440,0:1:2:3:7:23:30:51:58
1441,0:1:2:3:7:23:31:51:59
1442,0:1:2:3:7:23:32:51:60
1443,0:1:2:3:7:23:33:51:61
1444,0:1:2:3:7:23:34:51:62
1445,0:1:2:3:7:23:35:51:63
1446,0:1:2:3:7:24:25:52:53
1447,0:1:2:3:7:24:26:52:54
1448,0:1:2:3:7:24:27:52:55
1449,0:1:2:3:7:24:28:52:56
1450,0:1:2:3:7:24:29:52:57
1451,0:1:2:3:7:24:30:52:58
1452,0:1:2:3:7:24:31:52:59
1453,0:1:2:3:7:24:32:52:60
1454,0:1:2:3:7:24:33:52:61
1455,0:1:2:3:7:24:34:52:62
1456,0:1:2:3:7:24:35:52:63
1457,0:1:2:3:7:25:26:53:54
1458,0:1:2:3:7:25:27:53:55
1459,0:1:2:3:7:25:28:53:56
1460,0:1:2:3:7:25:29:53:57
1461,0:1:2:3:7:25:30:53:58
1462,0:1:2:3:7:25:31:53:59
1463,0:1:2:3:7:25:32:53:60
1464,0:1:2:3:7:25:33:53:61
1465,0:1:2:3:7:25:34:53:62
1466,0:1:2:3:7:25:35:53:63
1467,0:1:2:3:7:26:27:54:55
1468,0:1:2:3:7:26:28:54:56
1469,0:1:2:3:7:26:29:54:57
1470,0:1:2:3:7:26:30:54:58
1471,0:1:2:3:7:26:31:54:59
1472,0:1:2:3:7:26:32:54:60
1473,0:1:2:3:7:26:33:54:61
1474,0:1:2:3:7:26:34:54:62
1475,0:1:2:3:7:26:35:54:63
1476,0:1:2:3:7:27:28:55:56
1477,0:1:2:3:7:27:29:55:57
1478,0:1:2:3:7:27:30:55:58
1479,0:1:2:3:7:27:31:55:59
1480,0:1:2:3:7:27:32:55:60
1481,0:1:2:3:7:27:33:55:61
1482,0:1:2:3:7:27:34:55:62
1483,0:1:2:3:7:27:35:55:63
1484,0:1:2:3:7:28:29:56:57
1485,0:1:2:3:7:28:30:56:58
1486,0:1:2:3:7:28:31:56:59
1487,0:1:2:3:7:28:32:56:60
1488,0:1:2:3:7:28:33:56:61
1489,0:1:2:3:7:28:34:56:62
1490,0:1:2:3:7:28:35:56:63
1491,0:1:2:3:7:29:30:57:58
1492,0:1:2:3:7:29:31:57:59
1493,0:1:2:3:7:29:32:57:60
1494,0:1:2:3:7:29:33:57:61
1495,0:1:2:3:7:29:34:57:62
1496,0:1:2:3:7:29:35:57:63
1497,0:1:2:3:7:30:31:58:59
1498,0:1:2:3:7:30:32:58:60
1499,0:1:2:3:7:30:33:58:61
1500,0:1:2:3:7:30:34:58:62
1501,0:1:2:3:7:30:35:58:63
1502,0:1:2:3:7:31:32:59:60
1503,0:1:2:3:7:31:33:59:61
1504,0:1:2:3:7:31:34:59:62
1505,0:1:2:3:7:31:35:59:63
1506,0:1:2:3:7:32:33:60:61
1507,0:1:2:3:7:32:34:60:62
1508,0:1:2:3:7:32:35:60:63
1509,0:1:2:3:7:33:34:61:62
1510,0:1:2:3:7:33:35:61:63
1511,0:1:2:3:7:34:35:62:63
1512,0:1:2:4:5:8:22:36:50
1513,0:1:2:4:5:9:23:37:51
1514,0:1:2:4:5:10:24:38:52
1515,0:1:2:4:5:11:25:39:53
1516,0:1:2:4:5:12:26:40:54
1517,0:1:2:4:5:13:27:41:55
1518,0:1:2:4:5:14:28:42:56
1519,0:1:2:4:5:15:29:43:57
1520,0:1:2:4:5:16:30:44:58
1521,0:1:2:4:5:17:31:45:59
1522,0:1:2:4:5:18:32:46:60
1523,0:1:2:4:5:19:33:47:61
1524,0:1:2:4:5:20:34:48:62
1525,0:1:2:4:5:21:35:49:63
1526,0:1:2:6:7:8:22:36:50
1527,0:1:2:6:7:9:23:37:51
1528,0:1:2:6:7:10:24:38:52
1529,0:1:2:6:7:11:25:39:53
1530,0:1:2:6:7:12:26:40:54
1531,0:1:2:6:7:13:27:41:55
1532,0:1:2:6:7:14:28:42:56
1533,0:1:2:6:7:15:29:43:57
1534,0:1:2:6:7:16:30:44:58
1535,0:1:2:6:7:17:31:45:59
1536,0:1:2:6:7:18:32:46:60
1537,0:1:2:6:7:19:33:47:61
1538,0:1:2:6:7:20:34:48:62
1539,0:1:2:6:7:21:35:49:63
1540,0:1:3:4:5:8:22:36:50
1541,0:1:3:4:5:9:23:37:51
1542,0:1:3:4:5:10:24:38:52
1543,0:1:3:4:5:11:25:39:53
1544,0:1:3:4:5:12:26:40:54
1545,0:1:3:4:5:13:27:41:55
1546,0:1:3:4:5:14:28:42:56
1547,0:1:3:4:5:15:29:43:57
1548,0:1:3:4:5:16:30:44:58
1549,0:1:3:4:5:17:31:45:59
1550,0:1:3:4:5:18:32:46:60
1551,0:1:3:4:5:19:33:47:61
1552,0:1:3:4:5:20:34:48:62
1553,0:1:3:4:5:21:35:49:63
1554,0:1:3:6:7:8:22:36:50
1555,0:1:3:6:7:9:23:37:51
1556,0:1:3:6:7:10:24:38:52
1557,0:1:3:6:7:11:25:39:53
1558,0:1:3:6:7:12:26:40:54
1559,0:1:3:6:7:13:27:41:55
1560,0:1:3:6:7:14:28:42:56
1561,0:1:3:6:7:15:29:43:57
1562,0:1:3:6:7:16:30:44:58
1563,0:1:3:6:7:17:31:45:59
1564,0:1:3:6:7:18:32:46:60
1565,0:1:3:6:7:19:33:47:61
1566,0:1:3:6:7:20:34:48:62
1567,0:1:3:6:7:21:35:49:63
1568,0:1:4:5:6:8:22:36:50
1569,0:1:4:5:6:9:23:37:51
1570,0:1:4:5:6:10:24:38:52
1571,0:1:4:5:6:11:25:39:53
1572,0:1:4:5:6:12:26:40:54
1573,0:1:4:5:6:13:27:41:55
1574,0:1:4:5:6:14:28:42:56
1575,0:1:4:5:6:15:29:43:57
1576,0:1:4:5:6:16:30:44:58
1577,0:1:4:5:6:17:31:45:59
1578,0:1:4:5:6:18:32:46:60
1579,0:1:4:5:6:19:33:47:61
1580,0:1:4:5:6:20:34:48:62
1581,0:1:4:5:6:21:35:49:63
1582,0:1:4:5:7:8:22:36:50
1583,0:1:4:5:7:9:23:37:51
1584,0:1:4:5:7:10:24:38:52
1585,0:1:4:5:7:11:25:39:53
1586,0:1:4:5:7:12:26:40:54
1587,0:1:4:5:7:13:27:41:55
1588,0:1:4:5:7:14:28:42:56
1589,0:1:4:5:7:15:29:43:57
1590,0:1:4:5:7:16:30:44:58
1591,0:1:4:5:7:17:31:45:59
1592,0:1:4:5:7:18:32:46:60
1593,0:1:4:5:7:19:33:47:61
1594,0:1:4:5:7:20:34:48:62
1595,0:1:4:5:7:21:35:49:63
1596,0:1:4:6:7:8:22:36:50
1597,0:1:4:6:7:9:23:37:51
1598,0:1:4:6:7:10:24:38:52
1599,0:1:4:6:7:11:25:39:53
1600,0:1:4:6:7:12:26:40:54
1601,0:1:4:6:7:13:27:41:55
1602,0:1:4:6:7:14:28:42:56
1603,0:1:4:6:7:15:29:43:57
1604,0:1:4:6:7:16:30:44:58
1605,0:1:4:6:7:17:31:45:59
1606,0:1:4:6:7:18:32:46:60
1607,0:1:4:6:7:19:33:47:61
1608,0:1:4:6:7:20:34:48:62
1609,0:1:4:6:7:21:35:49:63
1610,0:1:5:6:7:8:22:36:50
1611,0:1:5:6:7:9:23:37:51
1612,0:1:5:6:7:10:24:38:52
1613,0:1:5:6:7:11:25:39:53
1614,0:1:5:6:7:12:26:40:54
1615,0:1:5:6:7:13:27:41:55
1616,0:1:5:6:7:14:28:42:56
1617,0:1:5:6:7:15:29:43:57
1618,0:1:5:6:7:16:30:44:58
1619,0:1:5:6:7:17:31:45:59
1620,0:1:5:6:7:18:32:46:60
1621,0:1:5:6:7:19:33:47:61
1622,0:1:5:6:7:20:34:48:62
1623,0:1:5:6:7:21:35:49:63
1624,0:2:3:4:5:8:22:36:50
1625,0:2:3:4:5:9:23:37:51
1626,0:2:3:4:5:10:24:38:52
1627,0:2:3:4:5:11:25:39:53
1628,0:2:3:4:5:12:26:40:54
1629,0:2:3:4:5:13:27:41:55
1630,0:2:3:4:5:14:28:42:56
1631,0:2:3:4:5:15:29:43:57
1632,0:2:3:4:5:16:30:44:58
1633,0:2:3:4:5:17:31:45:59
1634,0:2:3:4:5:18:32:46:60
1635,0:2:3:4:5:19:33:47:61
1636,0:2:3:4:5:20:34:48:62
1637,0:2:3:4:5:21:35:49:63
1638,0:2:3:6:7:8:22:36:50
1639,0:2:3:6:7:9:23:37:51
1640,0:2:3:6:7:10:24:38:52
1641,0:2:3:6:7:11:25:39:53
1642,0:2:3:6:7:12:26:40:54
1643,0:2:3:6:7:13:27:41:55
1644,0:2:3:6:7:14:28:42:56
1645,0:2:3:6:7:15:29:43:57
1646,0:2:3:6:7:16:30:44:58
1647,0:2:3:6:7:17:31:45:59
1648,0:2:3:6:7:18:32:46:60
1649,0:2:3:6:7:19:33:47:61
1650,0:2:3:6:7:20:34:48:62
1651,0:2:3:6:7:21:35:49:63
1652,0:4:5:6:7:8:9:36:37
1653,0:4:5:6:7:8:10:36:38
1654,0:4:5:6:7:8:11:36:39
1655,0:4:5:6:7:8:12:36:40
1656,0:4:5:6:7:8:13:36:41
1657,0:4:5:6:7:8:14:36:42
1658,0:4:5:6:7:8:15:36:43
1659,0:4:5:6:7:8:16:36:44
1660,0:4:5:6:7:8:17:36:45
1661,0:4:5:6:7:8:18:36:46
1662,0:4:5:6:7:8:19:36:47
1663,0:4:5:6:7:8:20:36:48
1664,0:4:5:6:7:8:21:36:49
1665,0:4:5:6:7:8:22:36:50
1666,0:4:5:6:7:8:23:36:51
1667,0:4:5:6:7:8:24:36:52
1668,0:4:5:6:7:8:25:36:53
1669,0:4:5:6:7:8:26:36:54
1670,0:4:5:6:7:8:27:36:55
1671,0:4:5:6:7:8:28:36:56
1672,0:4:5:6:7:8:29:36:57
1673,0:4:5:6:7:8:30:36:58
1674,0:4:5:6:7:8:31:36:59
1675,0:4:5:6:7:8:32:36:60
1676,0:4:5:6:7:8:33:36:61
1677,0:4:5:6:7:8:34:36:62
1678,0:4:5:6:7:8:35:36:63
1679,0:4:5:6:7:9:10:37:38
1680,0:4:5:6:7:9:11:37:39
1681,0:4:5:6:7:9:12:37:40
1682,0:4:5:6:7:9:13:37:41
1683,0:4:5:6:7:9:14:37:42
1684,0:4:5:6:7:9:15:37:43
1685,0:4:5:6:7:9:16:37:44
1686,0:4:5:6:7:9:17:37:45
1687,0:4:5:6:7:9:18:37:46
1688,0:4:5:6:7:9:19:37:47
1689,0:4:5:6:7:9:20:37:48
1690,0:4:5:6:7:9:21:37:49
1691,0:4:5:6:7:9:22:37:50
1692,0:4:5:6:7:9:23:37:51
1693,0:4:5:6:7:9:24:37:52
1694,0:4:5:6:7:9:25:37:53
1695,0:4:5:6:7:9:26:37:54
1696,0:4:5:6:7:9:27:37:55
1697,0:4:5:6:7:9:28:37:56
1698,0:4:5:6:7:9:29:37:57
1699,0:4:5:6:7:9:30:37:58
1700,0:4:5:6:7:9:31:37:59
1701,0:4:5:6:7:9:32:37:60
1702,0:4:5:6:7:9:33:37:61
1703,0:4:5:6:7:9:34:37:62
1704,0:4:5:6:7:9:35:37:63
1705,0:4:5:6:7:10:11:38:39
1706,0:4:5:6:7:10:12:38:40
1707,0:4:5:6:7:10:13:38:41
1708,0:4:5:6:7:10:14:38:42
1709,0:4:5:6:7:10:15:38:43
1710,0:4:5:6:7:10:16:38:44
1711,0:4:5:6:7:10:17:38:45
1712,0:4:5:6:7:10:18:38:46
1713,0:4:5:6:7:10:19:38:47
1714,0:4:5:6:7:10:20:38:48
1715,0:4:5:6:7:10:21:38:49
1716,0:4:5:6:7:10:22:38:50
1717,0:4:5:6:7:10:23:38:51
1718,0:4:5:6:7:10:24:38:52
1719,0:4:5:6:7:10:25:38:53
1720,0:4:5:6:7:10:26:38:54
1721,0:4:5:6:7:10:27:38:55
1722,0:4:5:6:7:10:28:38:56
1723,0:4:5:6:7:10:29:38:57
1724,0:4:5:6:7:10:30:38:58
1725,0:4:5:6:7:10:31:38:59
1726,0:4:5:6:7:10:32:38:60
1727,0:4:5:6:7:10:33:38:61
1728,0:4:5:6:7:10:34:38:62
1729,0:4:5:6:7:10:35:38:63
1730,0:4:5:6:7:11:12:39:40
1731,0:4:5:6:7:11:13:39:41
1732,0:4:5:6:7:11:14:39:42
1733,0:4:5:6:7:11:15:39:43
1734,0:4:5:6:7:11:16:39:44
1735,0:4:5:6:7:11:17:39:45
1736,0:4:5:6:7:11:18:39:46
1737,0:4:5:6:7:11:19:39:47
1738,0:4:5:6:7:11:20:39:48
1739,0:4:5:6:7:11:21:39:49
1740,0:4:5:6:7:11:22:39:50
1741,0:4:5:6:7:11:23:39:51
1742,0:4:5:6:7:11:24:39:52
1743,0:4:5:6:7:11:25:39:53
1744,0:4:5:6:7:11:26:39:54
1745,0:4:5:6:7:11:27:39:55
1746,0:4:5:6:7:11:28:39:56
1747,0:4:5:6:7:11:29:39:57
1748,0:4:5:6:7:11:30:39:58
1749,0:4:5:6:7:11:31:39:59
1750,0:4:5:6:7:11:32:39:60
1751,0:4:5:6:7:11:33:39:61
1752,0:4:5:6:7:11:34:39:62
1753,0:4:5:6:7:11:35:39:63
1754,0:4:5:6:7:12:13:40:41
1755,0:4:5:6:7:12:14:40:42
1756,0:4:5:6:7:12:15:40:43
1757,0:4:5:6:7:12:16:40:44
1758,0:4:5:6:7:12:17:40:45
1759,0:4:5:6:7:12:18:40:46
1760,0:4:5:6:7:12:19:40:47
1761,0:4:5:6:7:12:20:40:48
1762,0:4:5:6:7:12:21:40:49
1763,0:4:5:6:7:12:22:40:50
1764,0:4:5:6:7:12:23:40:51
1765,0:4:5:6:7:12:24:40:52
1766,0:4:5:6:7:12:25:40:53
1767,0:4:5:6:7:12:26:40:54
1768,0:4:5:6:7:12:27:40:55
1769,0:4:5:6:7:12:28:40:56
1770,0:4:5:6:7:12:29:40:57
1771,0:4:5:6:7:12:30:40:58
1772,0:4:5:6:7:12:31:40:59
1773,0:4:5:6:7:12:32:40:60
1774,0:4:5:6:7:12:33:40:61
1775,0:4:5:6:7:12:34:40:62
1776,0:4:5:6:7:12:35:40:63
1777,0:4:5:6:7:13:14:41:42
1778,0:4:5:6:7:13:15:41:43
1779,0:4:5:6:7:13:16:41:44
1780,0:4:5:6:7:13:17:41:45
1781,0:4:5:6:7:13:18:41:46
1782,0:4:5:6:7:13:19:41:47
1783,0:4:5:6:7:13:20:41:48
1784,0:4:5:6:7:13:21:41:49
1785,0:4:5:6:7:13:22:41:50
1786,0:4:5:6:7:13:23:41:51
1787,0:4:5:6:7:13:24:41:52
1788,0:4:5:6:7:13:25:41:53
1789,0:4:5:6:7:13:26:41:54
1790,0:4:5:6:7:13:27:41:55
1791,0:4:5:6:7:13:28:41:56
1792,0:4:5:6:7:13:29:41:57
1793,0:4:5:6:7:13:30:41:58
1794,0:4:5:6:7:13:31:41:59
1795,0:4:5:6:7:13:32:41:60
1796,0:4:5:6:7:13:33:41:61
1797,0:4:5:6:7:13:34:41:62
1798,0:4:5:6:7:13:35:41:63
1799,0:4:5:6:7:14:15:42:43
1800,0:4:5:6:7:14:16:42:44
1801,0:4:5:6:7:14:17:42:45
1802,0:4:5:6:7:14:18:42:46
1803,0:4:5:6:7:14:19:42:47
1804,0:4:5:6:7:14:20:42:48
1805,0:4:5:6:7:14:21:42:49
1806,0:4:5:6:7:14:22:42:50
1807,0:4:5:6:7:14:23:42:51
1808,0:4:5:6:7:14:24:42:52
1809,0:4:5:6:7:14:25:42:53
1810,0:4:5:6:7:14:26:42:54
1811,0:4:5:6:7:14:27:42:55
1812,0:4:5:6:7:14:28:42:56
1813,0:4:5:6:7:14:29:42:57
1814,0:4:5:6:7:14:30:42:58
1815,0:4:5:6:7:14:31:42:59
1816,0:4:5:6:7:14:32:42:60
1817,0:4:5:6:7:14:33:42:61
1818,0:4:5:6:7:14:34:42:62
1819,0:4:5:6:7:14:35:42:63
1820,0:4:5:6:7:15:16:43:44
1821,0:4:5:6:7:15:17:43:45
1822,0:4:5:6:7:15:18:43:46
1823,0:4:5:6:7:15:19:43:47
1824,0:4:5:6:7:15:20:43:48
1825,0:4:5:6:7:15:21:43:49
1826,0:4:5:6:7:15:22:43:50
1827,0:4:5:6:7:15:23:43:51
1828,0:4:5:6:7:15:24:43:52
1829,0:4:5:6:7:15:25:43:53
1830,0:4:5:6:7:15:26:43:54
1831,0:4:5:6:7:15:27:43:55
1832,0:4:5:6:7:15:28:43:56
1833,0:4:5:6:7:15:29:43:57
1834,0:4:5:6:7:15:30:43:58
1835,0:4:5:6:7:15:31:43:59
1836,0:4:5:6:7:15:32:43:60
1837,0:4:5:6:7:15:33:43:61
1838,0:4:5:6:7:15:34:43:62
1839,0:4:5:6:7:15:35:43:63
1840,0:4:5:6:7:16:17:44:45
1841,0:4:5:6:7:16:18:44:46
1842,0:4:5:6:7:16:19:44:47
1843,0:4:5:6:7:16:20:44:48
1844,0:4:5:6:7:16:21:44:49
1845,0:4:5:6:7:16:22:44:50
1846,0:4:5:6:7:16:23:44:51
1847,0:4:5:6:7:16:24:44:52
1848,0:4:5:6:7:16:25:44:53
1849,0:4:5:6:7:16:26:44:54
1850,0:4:5:6:7:16:27:44:55
1851,0:4:5:6:7:16:28:44:56
1852,0:4:5:6:7:16:29:44:57
1853,0:4:5:6:7:16:30:44:58
1854,0:4:5:6:7:16:31:44:59
1855,0:4:5:6:7:16:32:44:60
1856,0:4:5:6:7:16:33:44:61
1857,0:4:5:6:7:16:34:44:62
1858,0:4:5:6:7:16:35:44:63
1859,0:4:5:6:7:17:18:45:46
1860,0:4:5:6:7:17:19:45:47
1861,0:4:5:6:7:17:20:45:48
1862,0:4:5:6:7:17:21:45:49
1863,0:4:5:6:7:17:22:45:50
1864,0:4:5:6:7:17:23:45:51
1865,0:4:5:6:7:17:24:45:52
1866,0:4:5:6:7:17:25:45:53
1867,0:4:5:6:7:17:26:45:54
1868,0:4:5:6:7:17:27:45:55
1869,0:4:5:6:7:17:28:45:56
1870,0:4:5:6:7:17:29:45:57
1871,0:4:5:6:7:17:30:45:58
1872,0:4:5:6:7:17:31:45:59
1873,0:4:5:6:7:17:32:45:60
1874,0:4:5:6:7:17:33:45:61
1875,0:4:5:6:7:17:34:45:62
1876,0:4:5:6:7:17:35:45:63
1877,0:4:5:6:7:18:19:46:47
1878,0:4:5:6:7:18:20:46:48
1879,0:4:5:6:7:18:21:46:49
1880,0:4:5:6:7:18:22:46:50
1881,0:4:5:6:7:18:23:46:51
1882,0:4:5:6:7:18:24:46:52
1883,0:4:5:6:7:18:25:46:53
1884,0:4:5:6:7:18:26:46:54
1885,0:4:5:6:7:18:27:46:55
1886,0:4:5:6:7:18:28:46:56
1887,0:4:5:6:7:18:29:46:57
1888,0:4:5:6:7:18:30:46:58
1889,0:4:5:6:7:18:31:46:59
1890,0:4:5:6:7:18:32:46:60
1891,0:4:5:6:7:18:33:46:61
1892,0:4:5:6:7:18:34:46:62
1893,0:4:5:6:7:18:35:46:63
1894,0:4:5:6:7:19:20:47:48
1895,0:4:5:6:7:19:21:47:49
1896,0:4:5:6:7:19:22:47:50
1897,0:4:5:6:7:19:23:47:51
1898,0:4:5:6:7:19:24:47:52
1899,0:4:5:6:7:19:25:47:53
1900,0:4:5:6:7:19:26:47:54
1901,0:4:5:6:7:19:27:47:55
1902,0:4:5:6:7:19:28:47:56
1903,0:4:5:6:7:19:29:47:57
1904,0:4:5:6:7:19:30:47:58
1905,0:4:5:6:7:19:31:47:59
1906,0:4:5:6:7:19:32:47:60
1907,0:4:5:6:7:19:33:47:61
1908,0:4:5:6:7:19:34:47:62
1909,0:4:5:6:7:19:35:47:63
1910,0:4:5:6:7:20:21:48:49
1911,0:4:5:6:7:20:22:48:50
1912,0:4:5:6:7:20:23:48:51
1913,0:4:5:6:7:20:24:48:52
1914,0:4:5:6:7:20:25:48:53
1915,0:4:5:6:7:20:26:48:54
1916,0:4:5:6:7:20:27:48:55
1917,0:4:5:6:7:20:28:48:56
1918,0:4:5:6:7:20:29:48:57
1919,0:4:5:6:7:20:30:48:58
1920,0:4:5:6:7:20:31:48:59
1921,0:4:5:6:7:20:32:48:60
1922,0:4:5:6:7:20:33:48:61
1923,0:4:5:6:7:20:34:48:62
1924,0:4:5:6:7:20:35:48:63
1925,0:4:5:6:7:21:22:49:50
1926,0:4:5:6:7:21:23:49:51
1927,0:4:5:6:7:21:24:49:52
1928,0:4:5:6:7:21:25:49:53
1929,0:4:5:6:7:21:26:49:54
1930,0:4:5:6:7:21:27:49:55
1931,0:4:5:6:7:21:28:49:56
1932,0:4:5:6:7:21:29:49:57
1933,0:4:5:6:7:21:30:49:58
1934,0:4:5:6:7:21:31:49:59
1935,0:4:5:6:7:21:32:49:60
1936,0:4:5:6:7:21:33:49:61
1937,0:4:5:6:7:21:34:49:62
1938,0:4:5:6:7:21:35:49:63
1939,0:4:5:6:7:22:23:50:51
1940,0:4:5:6:7:22:24:50:52
1941,0:4:5:6:7:22:25:50:53
1942,0:4:5:6:7:22:26:50:54
1943,0:4:5:6:7:22:27:50:55
1944,0:4:5:6:7:22:28:50:56
1945,0:4:5:6:7:22:29:50:57
1946,0:4:5:6:7:22:30:50:58
1947,0:4:5:6:7:22:31:50:59
1948,0:4:5:6:7:22:32:50:60
1949,0:4:5:6:7:22:33:50:61
1950,0:4:5:6:7:22:34:50:62
1951,0:4:5:6:7:22:35:50:63
1952,0:4:5:6:7:23:24:51:52
1953,0:4:5:6:7:23:25:51:53
1954,0:4:5:6:7:23:26:51:54
1955,0:4:5:6:7:23:27:51:55
1956,0:4:5:6:7:23:28:51:56
1957,0:4:5:6:7:23:29:51:57
1958,0:4:5:6:7:23:30:51:58
1959,0:4:5:6:7:23:31:51:59
1960,0:4:5:6:7:23:32:51:60
1961,0:4:5:6:7:23:33:51:61
1962,0:4:5:6:7:23:34:51:62
1963,0:4:5:6:7:23:35:51:63
1964,0:4:5:6:7:24:25:52:53
1965,0:4:5:6:7:24:26:52:54
1966,0:4:5:6:7:24:27:52:55
1967,0:4:5:6:7:24:28:52:56
1968,0:4:5:6:7:24:29:52:57
1969,0:4:5:6:7:24:30:52:58
1970,0:4:5:6:7:24:31:52:59
1971,0:4:5:6:7:24:32:52:60
1972,0:4:5:6:7:24:33:52:61
1973,0:4:5:6:7:24:34:52:62
1974,0:4:5:6:7:24:35:52:63
1975,0:4:5:6:7:25:26:53:54
1976,0:4:5:6:7:25:27:53:55
1977,0:4:5:6:7:25:28:53:56
1978,0:4:5:6:7:25:29:53:57
1979,0:4:5:6:7:25:30:53:58
1980,0:4:5:6:7:25:31:53:59
1981,0:4:5:6:7:25:32:53:60
1982,0:4:5:6:7:25:33:53:61
1983,0:4:5:6:7:25:34:53:62
1984,0:4:5:6:7:25:35:53:63
1985,0:4:5:6:7:26:27:54:55
1986,0:4:5:6:7:26:28:54:56
1987,0:4:5:6:7:26:29:54:57
1988,0:4:5:6:7:26:30:54:58
1989,0:4:5:6:7:26:31:54:59
1990,0:4:5:6:7:26:32:54:60
1991,0:4:5:6:7:26:33:54:61
1992,0:4:5:6:7:26:34:54:62
1993,0:4:5:6:7:26:35:54:63
1994,0:4:5:6:7:27:28:55:56
1995,0:4:5:6:7:27:29:55:57
1996,0:4:5:6:7:27:30:55:58
1997,0:4:5:6:7:27:31:55:59
1998,0:4:5:6:7:27:32:55:60
1999,0:4:5:6:7:27:33:55:61
2000,0:4:5:6:7:27:34:55:62
2001,0:4:5:6:7:27:35:55:63
2002,0:4:5:6:7:28:29:56:57
2003,0:4:5:6:7:28:30:56:58
2004,0:4:5:6:7:28:31:56:59
2005,0:4:5:6:7:28:32:56:60
2006,0:4:5:6:7:28:33:56:61
2007,0:4:5:6:7:28:34:56:62
2008,0:4:5:6:7:28:35:56:63
2009,0:4:5:6:7:29:30:57:58
2010,0:4:5:6:7:29:31:57:59
2011,0:4:5:6:7:29:32:57:60
2012,0:4:5:6:7:29:33:57:61
2013,0:4:5:6:7:29:34:57:62
2014,0:4:5:6:7:29:35:57:63
2015,0:4:5:6:7:30:31:58:59
2016,0:4:5:6:7:30:32:58:60
2017,0:4:5:6:7:30:33:58:61
2018,0:4:5:6:7:30:34:58:62
2019,0:4:5:6:7:30:35:58:63
2020,0:4:5:6:7:31:32:59:60
2021,0:4:5:6:7:31:33:59:61
2022,0:4:5:6:7:31:34:59:62
2023,0:4:5:6:7:31:35:59:63
2024,0:4:5:6:7:32:33:60:61
2025,0:4:5:6:7:32:34:60:62
2026,0:4:5:6:7:32:35:60:63
2027,0:4:5:6:7:33:34:61:62
2028,0:4:5:6:7:33:35:61:63
2029,0:4:5:6:7:34:35:62:63
2030,1:2:3:4:5:8:22:36:50
2031,1:2:3:4:5:9:23:37:51
2032,1:2:3:4:5:10:24:38:52
2033,1:2:3:4:5:11:25:39:53
2034,1:2:3:4:5:12:26:40:54
2035,1:2:3:4:5:13:27:41:55
2036,1:2:3:4:5:14:28:42:56
2037,1:2:3:4:5:15:29:43:57
2038,1:2:3:4:5:16:30:44:58
2039,1:2:3:4:5:17:31:45:59
2040,1:2:3:4:5:18:32:46:60
2041,1:2:3:4:5:19:33:47:61
2042,1:2:3:4:5:20:34:48:62
2043,1:2:3:4:5:21:35:49:63
