"subset_index","columns","support_mask","support_columns","rho","components","tau","root_count","support_rank","support_components","delta","generic_kernel_dim","complement_rank","generic_endpoint_logq","component_endpoint_logq","endpoint_bound_logq","endpoint_root_weight_logq","line_assignments","kernel_profile","contained_root_line_count","contained_root_line_logq","exact_root_line_count","exact_root_line_logq","asymptotic_root_weight_logq","endpoint_excess_logq","projective_line_factor_logq","nonzero_root_normalization_logq","exceptional_kappa3_count","residual_endpoint_excess_logq"
"14","6:7:11:12:13","7","6:7:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","11","6:7:12","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","13","6:11:12","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","14","7:11:12","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","19","6:7:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","21","6:11:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","22","7:11:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","25","6:12:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","26","7:12:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","28","11:12:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"14","6:7:11:12:13","15","6:7:11:12","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"14","6:7:11:12:13","23","6:7:11:13","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"14","6:7:11:12:13","27","6:7:12:13","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"14","6:7:11:12:13","29","6:11:12:13","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"14","6:7:11:12:13","30","7:11:12:13","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"14","6:7:11:12:13","31","6:7:11:12:13","4","1","2","5","4","1","4","3","0","7","5","7","2","248832","3:248820;4:12","33287772","7.223293225851743","31965852","7.206394275015425","2.206394275015425","0.20639427501542507","0.18143281313550919","0.19873716105436257","NA","-0.17377569917444669"
"15","5:8:10:11:15","3","5:8","4","3","2","2","2","2","2","2","2","2","2","2","0","144","2:144","144","2.0725731252542037","144","2.0725731252542037","0.07257312525420367","0.072573125254203674","0.07257312525420367","0.07949486442174503","NA","-0.079494864421745026"
"15","5:8:10:11:15","13","5:10:11","4","3","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"15","5:8:10:11:15","14","8:10:11","4","3","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"15","5:8:10:11:15","21","5:10:15","4","3","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"15","5:8:10:11:15","22","8:10:15","4","3","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"15","5:8:10:11:15","25","5:11:15","4","3","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"15","5:8:10:11:15","26","8:11:15","4","3","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"15","5:8:10:11:15","28","10:11:15","4","3","2","3","2","1","2","1","2","-Infinity","1","1","-2","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","0.036286562627101837","0.10885968788130551","0.11924229663261754","NA","-0.19181542188682121"
"15","5:8:10:11:15","15","5:8:10:11","4","3","2","4","4","4","3","2","1","4","6","6","2","20736","2:19008;3:1728","248832","5.181432813135509","224640","5.138779220094701","1.1387792200947011","-0.86122077990529888","0.14514625050840735","0.15898972884349005","NA","-1.1653567592571963"
"15","5:8:10:11:15","23","5:8:10:15","4","3","2","4","4","4","3","2","1","4","6","6","2","20736","2:19008;3:1728","248832","5.181432813135509","224640","5.138779220094701","1.1387792200947011","-0.86122077990529888","0.14514625050840735","0.15898972884349005","NA","-1.1653567592571963"
"15","5:8:10:11:15","27","5:8:11:15","4","3","2","4","4","4","3","2","1","4","6","6","2","20736","2:19008;3:1728","248832","5.181432813135509","224640","5.138779220094701","1.1387792200947011","-0.86122077990529888","0.14514625050840735","0.15898972884349005","NA","-1.1653567592571963"
"15","5:8:10:11:15","29","5:10:11:15","4","3","2","4","3","2","3","2","1","4","4","4","0","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","0.35643581686392345","0.14514625050840735","0.15898972884349005","NA","0.052299837512026048"
"15","5:8:10:11:15","30","8:10:11:15","4","3","2","4","3","2","3","2","1","4","4","4","0","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","0.35643581686392345","0.14514625050840735","0.15898972884349005","NA","0.052299837512026048"
"15","5:8:10:11:15","31","5:8:10:11:15","4","3","2","5","4","3","4","3","0","7","7","7","2","248832","3:247104;4:1728","60903360","7.4752217525553295","51615360","7.406215801847266","2.4062158018472664","0.40621580184726636","0.18143281313550919","0.19873716105436257","NA","0.026045827657394605"
"16","1:7:8:10:11","7","1:7:8","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","11","1:7:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","13","1:8:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","14","7:8:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","19","1:7:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","21","1:8:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","22","7:8:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","25","1:10:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","26","7:10:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","28","8:10:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"16","1:7:8:10:11","15","1:7:8:10","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"16","1:7:8:10:11","23","1:7:8:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"16","1:7:8:10:11","27","1:7:10:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"16","1:7:8:10:11","29","1:8:10:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"16","1:7:8:10:11","30","7:8:10:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"16","1:7:8:10:11","31","1:7:8:10:11","4","1","2","5","4","1","4","3","0","7","5","7","2","248832","3:248820;4:12","33287772","7.223293225851743","31965852","7.206394275015425","2.206394275015425","0.20639427501542507","0.18143281313550919","0.19873716105436257","NA","-0.17377569917444669"
"17","2:3:6:8:12","15","2:3:6:8","3","1","2","4","3","1","2","0","1","-Infinity","1","1","-3","20736","0:17424;1:3300;2:12","12","1.0362865626271018","12","1.0362865626271018","-2.963713437372898","0.036286562627101837","0.14514625050840735","0.15898972884349005","NA","-0.26784941672479556"
"17","2:3:6:8:12","23","2:3:6:12","3","1","2","4","3","2","2","0","1","-Infinity","2","2","-2","20736","0:18876;1:1848;2:12","12","1.0362865626271018","12","1.0362865626271018","-2.963713437372898","-0.96371343737289816","0.14514625050840735","0.15898972884349005","NA","-1.2678494167247956"
"17","2:3:6:8:12","27","2:3:8:12","3","1","2","4","3","2","2","0","1","-Infinity","2","2","-2","20736","0:18876;1:1848;2:12","12","1.0362865626271018","12","1.0362865626271018","-2.963713437372898","-0.96371343737289816","0.14514625050840735","0.15898972884349005","NA","-1.2678494167247956"
"17","2:3:6:8:12","29","2:6:8:12","3","1","2","4","3","1","2","0","1","-Infinity","1","1","-3","20736","0:17424;1:3300;2:12","12","1.0362865626271018","12","1.0362865626271018","-2.963713437372898","0.036286562627101837","0.14514625050840735","0.15898972884349005","NA","-0.26784941672479556"
"17","2:3:6:8:12","30","3:6:8:12","3","1","2","4","3","1","2","0","1","-Infinity","1","1","-3","20736","0:17424;1:3300;2:12","12","1.0362865626271018","12","1.0362865626271018","-2.963713437372898","0.036286562627101837","0.14514625050840735","0.15898972884349005","NA","-0.26784941672479556"
"17","2:3:6:8:12","31","2:3:6:8:12","3","1","2","5","3","1","3","1","0","-Infinity","3","3","-2","248832","1:245388;2:3432;3:12","5028","3.554274311473145","4308","3.4898225678181776","-1.5101774321818224","0.48982256781817757","0.18143281313550919","0.19873716105436257","NA","0.10965259362830582"
"18","0:7:11:14:15","7","0:7:11","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"18","0:7:11:14:15","11","0:7:14","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"18","0:7:11:14:15","13","0:11:14","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"18","0:7:11:14:15","14","7:11:14","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"18","0:7:11:14:15","19","0:7:15","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"18","0:7:11:14:15","21","0:11:15","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"18","0:7:11:14:15","22","7:11:15","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"18","0:7:11:14:15","25","0:14:15","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"18","0:7:11:14:15","26","7:14:15","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"18","0:7:11:14:15","28","11:14:15","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"18","0:7:11:14:15","15","0:7:11:14","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"18","0:7:11:14:15","23","0:7:11:15","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"18","0:7:11:14:15","27","0:7:14:15","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"18","0:7:11:14:15","29","0:11:14:15","4","2","2","4","3","1","3","2","1","4","3","4","0","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","0.16494133404578371","0.14514625050840735","0.15898972884349005","NA","-0.1391946453061137"
"18","0:7:11:14:15","30","7:11:14:15","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"18","0:7:11:14:15","31","0:7:11:14:15","4","2","2","5","4","2","4","3","0","7","6","7","2","248832","3:248688;4:144","35412048","7.249091674841677","33367824","7.224294920984705","2.224294920984705","0.22429492098470494","0.18143281313550919","0.19873716105436257","NA","-0.15587505320516681"
"19","1:4:9:11:12","7","1:4:9","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"19","1:4:9:11:12","11","1:4:11","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"19","1:4:9:11:12","13","1:9:11","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"19","1:4:9:11:12","14","4:9:11","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"19","1:4:9:11:12","19","1:4:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"19","1:4:9:11:12","21","1:9:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"19","1:4:9:11:12","22","4:9:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"19","1:4:9:11:12","25","1:11:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"19","1:4:9:11:12","26","4:11:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"19","1:4:9:11:12","28","9:11:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"19","1:4:9:11:12","15","1:4:9:11","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"19","1:4:9:11:12","23","1:4:9:12","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"19","1:4:9:11:12","27","1:4:11:12","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"19","1:4:9:11:12","29","1:9:11:12","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"19","1:4:9:11:12","30","4:9:11:12","4","2","2","4","3","1","3","2","1","4","3","4","0","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","0.16494133404578371","0.14514625050840735","0.15898972884349005","NA","-0.1391946453061137"
"19","1:4:9:11:12","31","1:4:9:11:12","4","2","2","5","4","2","4","3","0","7","6","7","2","248832","3:248688;4:144","35412048","7.249091674841677","33367824","7.224294920984705","2.224294920984705","0.22429492098470494","0.18143281313550919","0.19873716105436257","NA","-0.15587505320516681"
