depth,k,output_weight_bound,zero_count,log2_union_tail
11,2048,1542,506,-63121.69277500
11,2048,1543,505,-62995.30130377
11,2048,1544,504,-62868.91362123
11,2048,1545,503,-62742.52973243
11,2048,1546,502,-62616.14964245
11,2048,1547,501,-62489.77335637
11,2048,1548,500,-62363.40087934
11,2048,1549,499,-62237.03221648
11,2048,1550,498,-62110.66737298
11,2048,1551,497,-61984.30635402
11,2048,1552,496,-61857.94916482
11,2048,1553,495,-61731.59581062
11,2048,1554,494,-61605.24629669
11,2048,1555,493,-61478.90062833
11,2048,1556,492,-61352.55881084
11,2048,1557,491,-61226.22084956
11,2048,1558,490,-61099.88674986
11,2048,1559,489,-60973.55651714
11,2048,1560,488,-60847.23015680
11,2048,1561,487,-60720.90767428
11,2048,1562,486,-60594.58907506
11,2048,1563,485,-60468.27436462
11,2048,1564,484,-60341.96354848
11,2048,1565,483,-60215.65663218
11,2048,1566,482,-60089.35362130
11,2048,1567,481,-59963.05452143
11,2048,1568,480,-59836.75933819
11,2048,1569,479,-59710.46807723
11,2048,1570,478,-59584.18074423
11,2048,1571,477,-59457.89734488
11,2048,1572,476,-59331.61788493
11,2048,1573,475,-59205.34237012
11,2048,1574,474,-59079.07080624
11,2048,1575,473,-58952.80319911
11,2048,1576,472,-58826.53955456
11,2048,1577,471,-58700.27987845
11,2048,1578,470,-58574.02417669
11,2048,1579,469,-58447.77245520
11,2048,1580,468,-58321.52471993
11,2048,1581,467,-58195.28097686
11,2048,1582,466,-58069.04123201
11,2048,1583,465,-57942.80549140
11,2048,1584,464,-57816.57376112
11,2048,1585,463,-57690.34604725
11,2048,1586,462,-57564.12235592
11,2048,1587,461,-57437.90269329
11,2048,1588,460,-57311.68706555
11,2048,1589,459,-57185.47547891
11,2048,1590,458,-57059.26793961
11,2048,1591,457,-56933.06445395
11,2048,1592,456,-56806.86502821
11,2048,1593,455,-56680.66966875
11,2048,1594,454,-56554.47838193
11,2048,1595,453,-56428.29117415
11,2048,1596,452,-56302.10805185
11,2048,1597,451,-56175.92902148
11,2048,1598,450,-56049.75408955
11,2048,1599,449,-55923.58326258
11,2048,1600,448,-55797.41654714
11,2048,1601,447,-55671.25394981
11,2048,1602,446,-55545.09547722
11,2048,1603,445,-55418.94113603
11,2048,1604,444,-55292.79093293
11,2048,1605,443,-55166.64487465
11,2048,1606,442,-55040.50296793
11,2048,1607,441,-54914.36521959
11,2048,1608,440,-54788.23163643
11,2048,1609,439,-54662.10222533
11,2048,1610,438,-54535.97699318
11,2048,1611,437,-54409.85594689
11,2048,1612,436,-54283.73909345
11,2048,1613,435,-54157.62643985
11,2048,1614,434,-54031.51799312
11,2048,1615,433,-53905.41376034
11,2048,1616,432,-53779.31374861
11,2048,1617,431,-53653.21796507
11,2048,1618,430,-53527.12641690
11,2048,1619,429,-53401.03911132
11,2048,1620,428,-53274.95605558
11,2048,1621,427,-53148.87725697
11,2048,1622,426,-53022.80272282
11,2048,1623,425,-52896.73246048
11,2048,1624,424,-52770.66647737
11,2048,1625,423,-52644.60478092
11,2048,1626,422,-52518.54737861
11,2048,1627,421,-52392.49427795
11,2048,1628,420,-52266.44548651
11,2048,1629,419,-52140.40101189
11,2048,1630,418,-52014.36086170
11,2048,1631,417,-51888.32504364
11,2048,1632,416,-51762.29356540
11,2048,1633,415,-51636.26643476
11,2048,1634,414,-51510.24365950
11,2048,1635,413,-51384.22524747
11,2048,1636,412,-51258.21120653
11,2048,1637,411,-51132.20154461
11,2048,1638,410,-51006.19626966
11,2048,1639,409,-50880.19538970
11,2048,1640,408,-50754.19891277
11,2048,1641,407,-50628.20684695
11,2048,1642,406,-50502.21920038
11,2048,1643,405,-50376.23598123
11,2048,1644,404,-50250.25719771
11,2048,1645,403,-50124.28285810
11,2048,1646,402,-49998.31297069
11,2048,1647,401,-49872.34754384
11,2048,1648,400,-49746.38658594
11,2048,1649,399,-49620.43010543
11,2048,1650,398,-49494.47811081
11,2048,1651,397,-49368.53061059
11,2048,1652,396,-49242.58761337
11,2048,1653,395,-49116.64912776
11,2048,1654,394,-48990.71516243
11,2048,1655,393,-48864.78572611
11,2048,1656,392,-48738.86082757
11,2048,1657,391,-48612.94047561
11,2048,1658,390,-48487.02467911
11,2048,1659,389,-48361.11344696
11,2048,1660,388,-48235.20678814
11,2048,1661,387,-48109.30471166
11,2048,1662,386,-47983.40722657
11,2048,1663,385,-47857.51434199
11,2048,1664,384,-47731.62606707
11,2048,1665,383,-47605.74241103
11,2048,1666,382,-47479.86338313
11,2048,1667,381,-47353.98899270
11,2048,1668,380,-47228.11924908
11,2048,1669,379,-47102.25416171
11,2048,1670,378,-46976.39374006
11,2048,1671,377,-46850.53799366
11,2048,1672,376,-46724.68693207
11,2048,1673,375,-46598.84056495
11,2048,1674,374,-46472.99890198
11,2048,1675,373,-46347.16195290
11,2048,1676,372,-46221.32972751
11,2048,1677,371,-46095.50223568
11,2048,1678,370,-45969.67948730
11,2048,1679,369,-45843.86149235
11,2048,1680,368,-45718.04826087
11,2048,1681,367,-45592.23980292
11,2048,1682,366,-45466.43612866
11,2048,1683,365,-45340.63724828
11,2048,1684,364,-45214.84317205
11,2048,1685,363,-45089.05391028
11,2048,1686,362,-44963.26947337
11,2048,1687,361,-44837.48987174
11,2048,1688,360,-44711.71511590
11,2048,1689,359,-44585.94521642
11,2048,1690,358,-44460.18018391
11,2048,1691,357,-44334.42002908
11,2048,1692,356,-44208.66476267
11,2048,1693,355,-44082.91439550
11,2048,1694,354,-43957.16893844
11,2048,1695,353,-43831.42840245
11,2048,1696,352,-43705.69279853
11,2048,1697,351,-43579.96213776
11,2048,1698,350,-43454.23643129
11,2048,1699,349,-43328.51569031
11,2048,1700,348,-43202.79992612
11,2048,1701,347,-43077.08915005
11,2048,1702,346,-42951.38337351
11,2048,1703,345,-42825.68260801
11,2048,1704,344,-42699.98686508
11,2048,1705,343,-42574.29615634
11,2048,1706,342,-42448.61049351
11,2048,1707,341,-42322.92988834
11,2048,1708,340,-42197.25435267
11,2048,1709,339,-42071.58389841
11,2048,1710,338,-41945.91853756
11,2048,1711,337,-41820.25828217
11,2048,1712,336,-41694.60314437
11,2048,1713,335,-41568.95313639
11,2048,1714,334,-41443.30827050
11,2048,1715,333,-41317.66855906
11,2048,1716,332,-41192.03401454
11,2048,1717,331,-41066.40464943
11,2048,1718,330,-40940.78047634
11,2048,1719,329,-40815.16150796
11,2048,1720,328,-40689.54775703
11,2048,1721,327,-40563.93923641
11,2048,1722,326,-40438.33595901
11,2048,1723,325,-40312.73793784
11,2048,1724,324,-40187.14518600
11,2048,1725,323,-40061.55771664
11,2048,1726,322,-39935.97554303
11,2048,1727,321,-39810.39867852
11,2048,1728,320,-39684.82713654
11,2048,1729,319,-39559.26093060
11,2048,1730,318,-39433.70007431
11,2048,1731,317,-39308.14458136
11,2048,1732,316,-39182.59446554
11,2048,1733,315,-39057.04974074
11,2048,1734,314,-38931.51042090
11,2048,1735,313,-38805.97652010
11,2048,1736,312,-38680.44805248
11,2048,1737,311,-38554.92503230
11,2048,1738,310,-38429.40747390
11,2048,1739,309,-38303.89539171
11,2048,1740,308,-38178.38880028
11,2048,1741,307,-38052.88771422
11,2048,1742,306,-37927.39214829
11,2048,1743,305,-37801.90211730
11,2048,1744,304,-37676.41763619
11,2048,1745,303,-37550.93872000
11,2048,1746,302,-37425.46538386
11,2048,1747,301,-37299.99764301
11,2048,1748,300,-37174.53551280
11,2048,1749,299,-37049.07900869
11,2048,1750,298,-36923.62814622
11,2048,1751,297,-36798.18294107
11,2048,1752,296,-36672.74340901
11,2048,1753,295,-36547.30956592
11,2048,1754,294,-36421.88142781
11,2048,1755,293,-36296.45901078
11,2048,1756,292,-36171.04233106
11,2048,1757,291,-36045.63140497
11,2048,1758,290,-35920.22624898
11,2048,1759,289,-35794.82687966
11,2048,1760,288,-35669.43331369
11,2048,1761,287,-35544.04556789
11,2048,1762,286,-35418.66365917
11,2048,1763,285,-35293.28760459
11,2048,1764,284,-35167.91742133
11,2048,1765,283,-35042.55312668
11,2048,1766,282,-34917.19473806
11,2048,1767,281,-34791.84227303
11,2048,1768,280,-34666.49574927
11,2048,1769,279,-34541.15518459
11,2048,1770,278,-34415.82059692
11,2048,1771,277,-34290.49200434
11,2048,1772,276,-34165.16942507
11,2048,1773,275,-34039.85287743
11,2048,1774,274,-33914.54237992
11,2048,1775,273,-33789.23795114
11,2048,1776,272,-33663.93960987
11,2048,1777,271,-33538.64737499
11,2048,1778,270,-33413.36126556
11,2048,1779,269,-33288.08130076
11,2048,1780,268,-33162.80749992
11,2048,1781,267,-33037.53988253
11,2048,1782,266,-32912.27846822
11,2048,1783,265,-32787.02327678
11,2048,1784,264,-32661.77432813
11,2048,1785,263,-32536.53164237
11,2048,1786,262,-32411.29523974
11,2048,1787,261,-32286.06514066
11,2048,1788,260,-32160.84136568
11,2048,1789,259,-32035.62393554
11,2048,1790,258,-31910.41287113
11,2048,1791,257,-31785.20819349
11,2048,1792,256,-31660.00992387
11,2048,1793,255,-31534.81808364
11,2048,1794,254,-31409.63269438
11,2048,1795,253,-31284.45377782
11,2048,1796,252,-31159.28135588
11,2048,1797,251,-31034.11545065
11,2048,1798,250,-30908.95608440
11,2048,1799,249,-30783.80327959
11,2048,1800,248,-30658.65705885
11,2048,1801,247,-30533.51744500
11,2048,1802,246,-30408.38446107
11,2048,1803,245,-30283.25813024
11,2048,1804,244,-30158.13847593
11,2048,1805,243,-30033.02552171
11,2048,1806,242,-29907.91929138
11,2048,1807,241,-29782.81980894
11,2048,1808,240,-29657.72709856
11,2048,1809,239,-29532.64118466
11,2048,1810,238,-29407.56209184
11,2048,1811,237,-29282.48984490
11,2048,1812,236,-29157.42446889
11,2048,1813,235,-29032.36598905
11,2048,1814,234,-28907.31443085
11,2048,1815,233,-28782.26981996
11,2048,1816,232,-28657.23218230
11,2048,1817,231,-28532.20154401
11,2048,1818,230,-28407.17793146
11,2048,1819,229,-28282.16137123
11,2048,1820,228,-28157.15189018
11,2048,1821,227,-28032.14951537
11,2048,1822,226,-27907.15427413
11,2048,1823,225,-27782.16619401
11,2048,1824,224,-27657.18530284
11,2048,1825,223,-27532.21162866
11,2048,1826,222,-27407.24519981
11,2048,1827,221,-27282.28604486
11,2048,1828,220,-27157.33419266
11,2048,1829,219,-27032.38967231
11,2048,1830,218,-26907.45251318
11,2048,1831,217,-26782.52274493
11,2048,1832,216,-26657.60039749
11,2048,1833,215,-26532.68550106
11,2048,1834,214,-26407.77808613
11,2048,1835,213,-26282.87818349
11,2048,1836,212,-26157.98582421
11,2048,1837,211,-26033.10103967
11,2048,1838,210,-25908.22386153
11,2048,1839,209,-25783.35432178
11,2048,1840,208,-25658.49245270
11,2048,1841,207,-25533.63828689
11,2048,1842,206,-25408.79185728
11,2048,1843,205,-25283.95319711
11,2048,1844,204,-25159.12233995
11,2048,1845,203,-25034.29931971
11,2048,1846,202,-24909.48417063
11,2048,1847,201,-24784.67692730
11,2048,1848,200,-24659.87762465
11,2048,1849,199,-24535.08629797
11,2048,1850,198,-24410.30298290
11,2048,1851,197,-24285.52771546
11,2048,1852,196,-24160.76053203
11,2048,1853,195,-24036.00146935
11,2048,1854,194,-23911.25056456
11,2048,1855,193,-23786.50785519
11,2048,1856,192,-23661.77337915
11,2048,1857,191,-23537.04717475
11,2048,1858,190,-23412.32928071
11,2048,1859,189,-23287.61973615
11,2048,1860,188,-23162.91858064
11,2048,1861,187,-23038.22585412
11,2048,1862,186,-22913.54159702
11,2048,1863,185,-22788.86585017
11,2048,1864,184,-22664.19865485
11,2048,1865,183,-22539.54005281
11,2048,1866,182,-22414.89008625
11,2048,1867,181,-22290.24879782
11,2048,1868,180,-22165.61623067
11,2048,1869,179,-22040.99242843
11,2048,1870,178,-21916.37743521
11,2048,1871,177,-21791.77129562
11,2048,1872,176,-21667.17405479
11,2048,1873,175,-21542.58575835
11,2048,1874,174,-21418.00645248
11,2048,1875,173,-21293.43618386
11,2048,1876,172,-21168.87499975
11,2048,1877,171,-21044.32294793
11,2048,1878,170,-20919.78007676
11,2048,1879,169,-20795.24643518
11,2048,1880,168,-20670.72207269
11,2048,1881,167,-20546.20703940
11,2048,1882,166,-20421.70138602
11,2048,1883,165,-20297.20516387
11,2048,1884,164,-20172.71842491
11,2048,1885,163,-20048.24122171
11,2048,1886,162,-19923.77360752
11,2048,1887,161,-19799.31563622
11,2048,1888,160,-19674.86736239
11,2048,1889,159,-19550.42884128
11,2048,1890,158,-19426.00012885
11,2048,1891,157,-19301.58128175
11,2048,1892,156,-19177.17235737
11,2048,1893,155,-19052.77341385
11,2048,1894,154,-18928.38451006
11,2048,1895,153,-18804.00570565
11,2048,1896,152,-18679.63706106
11,2048,1897,151,-18555.27863751
11,2048,1898,150,-18430.93049704
11,2048,1899,149,-18306.59270254
11,2048,1900,148,-18182.26531773
11,2048,1901,147,-18057.94840718
11,2048,1902,146,-17933.64203636
11,2048,1903,145,-17809.34627165
11,2048,1904,144,-17685.06118032
11,2048,1905,143,-17560.78683061
11,2048,1906,142,-17436.52329167
11,2048,1907,141,-17312.27063368
11,2048,1908,140,-17188.02892778
11,2048,1909,139,-17063.79824616
11,2048,1910,138,-16939.57866201
11,2048,1911,137,-16815.37024961
11,2048,1912,136,-16691.17308434
11,2048,1913,135,-16566.98724265
11,2048,1914,134,-16442.81280217
11,2048,1915,133,-16318.64984166
11,2048,1916,132,-16194.49844107
11,2048,1917,131,-16070.35868157
11,2048,1918,130,-15946.23064557
11,2048,1919,129,-15822.11441676
11,2048,1920,128,-15698.01008010
11,2048,1921,127,-15573.91772190
11,2048,1922,126,-15449.83742983
11,2048,1923,125,-15325.76929296
11,2048,1924,124,-15201.71340176
11,2048,1925,123,-15077.66984818
11,2048,1926,122,-14953.63872566
11,2048,1927,121,-14829.62012918
11,2048,1928,120,-14705.61415528
11,2048,1929,119,-14581.62090211
11,2048,1930,118,-14457.64046948
11,2048,1931,117,-14333.67295888
11,2048,1932,116,-14209.71847354
11,2048,1933,115,-14085.77711847
11,2048,1934,114,-13961.84900049
11,2048,1935,113,-13837.93422833
11,2048,1936,112,-13714.03291261
11,2048,1937,111,-13590.14516592
11,2048,1938,110,-13466.27110291
11,2048,1939,109,-13342.41084029
11,2048,1940,108,-13218.56449690
11,2048,1941,107,-13094.73219380
11,2048,1942,106,-12970.91405430
11,2048,1943,105,-12847.11020403
11,2048,1944,104,-12723.32077101
11,2048,1945,103,-12599.54588574
11,2048,1946,102,-12475.78568120
11,2048,1947,101,-12352.04029303
11,2048,1948,100,-12228.30985951
11,2048,1949,99,-12104.59452170
11,2048,1950,98,-11980.89442348
11,2048,1951,97,-11857.20971170
11,2048,1952,96,-11733.54053620
11,2048,1953,95,-11609.88704993
11,2048,1954,94,-11486.24940907
11,2048,1955,93,-11362.62777312
11,2048,1956,92,-11239.02230496
11,2048,1957,91,-11115.43317104
11,2048,1958,90,-10991.86054145
11,2048,1959,89,-10868.30459004
11,2048,1960,88,-10744.76549455
11,2048,1961,87,-10621.24343675
11,2048,1962,86,-10497.73860258
11,2048,1963,85,-10374.25118228
11,2048,1964,84,-10250.78137056
11,2048,1965,83,-10127.32936673
11,2048,1966,82,-10003.89537491
11,2048,1967,81,-9880.47960415
11,2048,1968,80,-9757.08226865
11,2048,1969,79,-9633.70358795
11,2048,1970,78,-9510.34378712
11,2048,1971,77,-9387.00309696
11,2048,1972,76,-9263.68175425
11,2048,1973,75,-9140.38000198
11,2048,1974,74,-9017.09808957
11,2048,1975,73,-8893.83627314
11,2048,1976,72,-8770.59481581
11,2048,1977,71,-8647.37398796
11,2048,1978,70,-8524.17406756
11,2048,1979,69,-8400.99534044
11,2048,1980,68,-8277.83810069
11,2048,1981,67,-8154.70265102
11,2048,1982,66,-8031.58930307
11,2048,1983,65,-7908.49837792
11,2048,1984,64,-7785.43020642
11,2048,1985,63,-7662.38512971
11,2048,1986,62,-7539.36349969
11,2048,1987,61,-7416.36567954
11,2048,1988,60,-7293.39204424
11,2048,1989,59,-7170.44298121
11,2048,1990,58,-7047.51889087
11,2048,1991,57,-6924.62018738
11,2048,1992,56,-6801.74729930
11,2048,1993,55,-6678.90067037
11,2048,1994,54,-6556.08076036
11,2048,1995,53,-6433.28804588
11,2048,1996,52,-6310.52302144
11,2048,1997,51,-6187.78620033
11,2048,1998,50,-6065.07811586
11,2048,1999,49,-5942.39932243
11,2048,2000,48,-5819.75039687
11,2048,2001,47,-5697.13193982
11,2048,2002,46,-5574.54457723
11,2048,2003,45,-5451.98896198
11,2048,2004,44,-5329.46577567
11,2048,2005,43,-5206.97573058
11,2048,2006,42,-5084.51957171
11,2048,2007,41,-4962.09807919
11,2048,2008,40,-4839.71207074
11,2048,2009,39,-4717.36240449
11,2048,2010,38,-4595.04998206
11,2048,2011,37,-4472.77575191
11,2048,2012,36,-4350.54071314
11,2048,2013,35,-4228.34591959
11,2048,2014,34,-4106.19248454
11,2048,2015,33,-3984.08158583
11,2048,2016,32,-3862.01447163
11,2048,2017,31,-3739.99246700
11,2048,2018,30,-3618.01698115
11,2048,2019,29,-3496.08951575
11,2048,2020,28,-3374.21167433
11,2048,2021,27,-3252.38517301
11,2048,2022,26,-3130.61185279
11,2048,2023,25,-3008.89369368
11,2048,2024,24,-2887.23283107
11,2048,2025,23,-2765.63157476
11,2048,2026,22,-2644.09243126
11,2048,2027,21,-2522.61813001
11,2048,2028,20,-2401.21165453
11,2048,2029,19,-2279.87627958
11,2048,2030,18,-2158.61561608
11,2048,2031,17,-2037.43366561
11,2048,2032,16,-1916.33488745
11,2048,2033,15,-1795.32428195
11,2048,2034,14,-1674.40749532
11,2048,2035,13,-1553.59095348
11,2048,2036,12,-1432.88203560
11,2048,2037,11,-1312.28930337
11,2048,2038,10,-1191.82281009
11,2048,2039,9,-1071.49452805
11,2048,2040,8,-951.31895649
11,2048,2041,7,-831.31401695
11,2048,2042,6,-711.50242918
11,2048,2043,5,-591.91394017
11,2048,2044,4,-472.58919156
11,2048,2045,3,-353.58707668
11,2048,2046,2,-235.00070461
11,2048,2047,1,-117.00000000
11,2048,2048,0,0.00000000
