depth,k,live_bits,m,block_start,residue,holes,extra_defect,hole_positions,extra_positions,dim_final,dim_relaxed,raw_tree_cancellation_zeros,active_tree_cancellation_zeros,active_cancelled_positions,imposed_rank,projective_excess,required_rank,gap
6,64,4,16,0,7,0,2,,35:45,1,1,7,0,,0,0,0,0
6,64,4,16,0,7,0,2,,40:63,1,1,9,0,,0,0,0,0
6,64,4,16,0,8,0,0,,,1,1,0,0,,0,0,0,0
6,64,4,16,0,8,0,1,,0,1,1,3,0,,0,0,0,0
6,64,4,16,0,8,0,1,,1,1,1,4,0,,0,0,0,0
6,64,4,16,0,8,0,1,,12,1,1,3,0,,0,0,0,0
6,64,4,16,0,8,0,1,,16,1,1,3,0,,0,0,0,0
6,64,4,16,0,8,0,1,,19,1,1,6,0,,0,0,0,0
6,64,4,16,0,8,0,1,,26,1,1,3,0,,0,0,0,0
6,64,4,16,0,8,0,1,,29,1,1,4,0,,0,0,0,0
6,64,4,16,0,8,0,1,,34,1,1,4,0,,0,0,0,0
6,64,4,16,0,8,0,1,,35,1,1,6,0,,0,0,0,0
6,64,4,16,0,8,0,1,,36,1,1,4,0,,0,0,0,0
6,64,4,16,0,8,0,1,,42,1,1,3,0,,0,0,0,0
6,64,4,16,0,8,0,1,,47,1,1,6,0,,0,0,0,0
6,64,4,16,0,8,0,1,,51,1,1,6,0,,0,0,0,0
6,64,4,16,0,8,0,1,,57,1,1,3,0,,0,0,0,0
6,64,4,16,0,8,0,1,,58,1,1,3,0,,0,0,0,0
6,64,4,16,0,8,0,1,,63,1,1,6,0,,0,0,0,0
6,64,4,16,0,8,0,2,,2:19,1,1,8,0,,0,0,0,0
6,64,4,16,0,8,0,2,,4:10,1,1,7,0,,0,0,0,0
6,64,4,16,0,8,0,2,,6:29,1,1,10,0,,0,0,0,0
6,64,4,16,0,8,0,2,,7:38,1,1,10,0,,0,0,0,0
6,64,4,16,0,8,0,2,,9:55,1,1,9,0,,0,0,0,0
6,64,4,16,0,8,0,2,,11:13,1,1,7,0,,0,0,0,0
6,64,4,16,0,8,0,2,,12:14,1,1,6,0,,0,0,0,0
6,64,4,16,0,8,0,2,,12:22,1,1,9,0,,0,0,0,0
6,64,4,16,0,8,0,2,,17:21,1,1,8,0,,0,0,0,0
6,64,4,16,0,8,0,2,,18:43,1,1,8,0,,0,0,0,0
6,64,4,16,0,8,0,2,,28:55,1,1,9,0,,0,0,0,0
6,64,4,16,0,8,0,2,,32:38,1,1,7,0,,0,0,0,0
6,64,4,16,0,8,0,2,,35:41,1,1,7,0,,0,0,0,0
6,64,4,16,0,8,0,2,,43:58,1,1,6,0,,0,0,0,0
6,64,4,16,0,8,0,2,,51:60,1,1,9,0,,0,0,0,0
6,64,4,16,0,8,0,2,,52:57,1,1,7,0,,0,0,0,0
6,64,4,16,0,9,0,0,,,1,1,0,0,,0,0,0,0
6,64,4,16,0,9,0,1,,2,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,1,,3,1,1,4,0,,0,0,0,0
6,64,4,16,0,9,0,1,,7,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,1,,8,1,1,3,0,,0,0,0,0
6,64,4,16,0,9,0,1,,16,1,1,4,0,,0,0,0,0
6,64,4,16,0,9,0,1,,30,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,1,,33,1,1,3,0,,0,0,0,0
6,64,4,16,0,9,0,1,,38,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,1,,39,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,1,,40,1,1,3,0,,0,0,0,0
6,64,4,16,0,9,0,1,,42,1,1,4,0,,0,0,0,0
6,64,4,16,0,9,0,1,,44,1,1,4,0,,0,0,0,0
6,64,4,16,0,9,0,1,,46,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,1,,51,1,1,4,0,,0,0,0,0
6,64,4,16,0,9,0,1,,55,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,1,,58,1,1,4,0,,0,0,0,0
6,64,4,16,0,9,0,2,,1:11,1,1,5,0,,0,0,0,0
6,64,4,16,0,9,0,2,,3:42,1,1,8,0,,0,0,0,0
6,64,4,16,0,9,0,2,,3:55,1,1,10,0,,0,0,0,0
6,64,4,16,0,9,0,2,,15:27,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,2,,15:28,1,1,8,0,,0,0,0,0
6,64,4,16,0,9,0,2,,16:31,1,1,8,0,,0,0,0,0
6,64,4,16,0,9,0,2,,16:44,1,1,8,0,,0,0,0,0
6,64,4,16,0,9,0,2,,21:59,1,1,7,0,,0,0,0,0
6,64,4,16,0,9,0,2,,23:38,1,1,12,0,,0,0,0,0
6,64,4,16,0,9,0,2,,23:59,1,1,9,0,,0,0,0,0
6,64,4,16,0,9,0,2,,29:63,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,2,,33:51,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,2,,35:49,1,1,6,0,,0,0,0,0
6,64,4,16,0,9,0,2,,37:51,1,1,8,0,,0,0,0,0
6,64,4,16,0,9,0,2,,38:63,1,1,10,0,,0,0,0,0
6,64,4,16,0,9,0,2,,51:55,1,1,8,0,,0,0,0,0
6,64,4,16,0,10,0,0,,,1,1,0,0,,0,0,0,0
6,64,4,16,0,10,0,1,,2,1,1,3,0,,0,0,0,0
6,64,4,16,0,10,0,1,,3,1,1,4,0,,0,0,0,0
6,64,4,16,0,10,0,1,,12,1,1,4,0,,0,0,0,0
6,64,4,16,0,10,0,1,,24,1,1,3,0,,0,0,0,0
6,64,4,16,0,10,0,1,,29,1,1,6,0,,0,0,0,0
6,64,4,16,0,10,0,1,,30,1,1,3,0,,0,0,0,0
6,64,4,16,0,10,0,1,,31,1,1,4,0,,0,0,0,0
6,64,4,16,0,10,0,1,,34,1,1,3,0,,0,0,0,0
6,64,4,16,0,10,0,1,,36,1,1,6,0,,0,0,0,0
6,64,4,16,0,10,0,1,,39,1,1,6,0,,0,0,0,0
6,64,4,16,0,10,0,1,,40,1,1,3,0,,0,0,0,0
6,64,4,16,0,10,0,1,,41,1,1,4,0,,0,0,0,0
6,64,4,16,0,10,0,1,,46,1,1,3,0,,0,0,0,0
6,64,4,16,0,10,0,1,,53,1,1,6,0,,0,0,0,0
6,64,4,16,0,10,0,1,,60,1,1,4,0,,0,0,0,0
6,64,4,16,0,10,0,1,,61,1,1,6,0,,0,0,0,0
6,64,4,16,0,10,0,2,,0:28,1,1,8,0,,0,0,0,0
6,64,4,16,0,10,0,2,,2:39,1,1,9,0,,0,0,0,0
6,64,4,16,0,10,0,2,,6:31,1,1,8,0,,0,0,0,0
6,64,4,16,0,10,0,2,,8:54,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,11:12,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,11:33,1,1,9,0,,0,0,0,0
6,64,4,16,0,10,0,2,,11:37,1,1,9,0,,0,0,0,0
6,64,4,16,0,10,0,2,,11:53,1,1,9,0,,0,0,0,0
6,64,4,16,0,10,0,2,,14:57,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,15:40,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,15:56,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,25:43,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,27:38,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,32:38,1,1,7,0,,0,0,0,0
6,64,4,16,0,10,0,2,,39:56,1,1,9,0,,0,0,0,0
6,64,4,16,0,10,0,2,,43:50,1,1,6,0,,0,0,0,0
6,64,4,16,0,11,0,0,,,1,1,0,0,,0,0,0,0
6,64,4,16,0,11,0,1,,0,1,1,6,0,,0,0,0,0
6,64,4,16,0,11,0,1,,2,1,1,4,0,,0,0,0,0
6,64,4,16,0,11,0,1,,3,1,1,3,0,,0,0,0,0
6,64,4,16,0,11,0,1,,13,1,1,4,0,,0,0,0,0
6,64,4,16,0,11,0,1,,17,1,1,4,0,,0,0,0,0
